iter	CrossEntropy
7070	0.4509144162
7071	0.4509037216
7072	0.4508952688
7073	0.4508866041
7074	0.450873774
7075	0.4508622672
7076	0.4508530272
7077	0.4508423305
7078	0.4508262848
7079	0.4508154405
7080	0.4508063954
7081	0.4507984659
7082	0.4507909067
7083	0.4507845849
7084	0.4507724261
7085	0.4507635266
7086	0.450747354
7087	0.4507344512
7088	0.4507248392
7089	0.4507146992
7090	0.450704524
7091	0.4506907281
7092	0.4506833969
7093	0.4506649914
7094	0.4506571761
7095	0.4506427421
7096	0.4506310362
7097	0.450610775
7098	0.4505986246
7099	0.4505832973
7100	0.4505723367
7101	0.4505618877
7102	0.4505512408
7103	0.4505381924
7104	0.450521773
7105	0.4505132099
7106	0.450505006
7107	0.4504935263
7108	0.4504797986
7109	0.4504671454
7110	0.4504578593
7111	0.4504470711
7112	0.4504377815
7113	0.4504298932
7114	0.450421669
7115	0.4504098111
7116	0.4503960422
7117	0.4503825058
7118	0.4503721603
7119	0.4503631799
7120	0.4503540454
7121	0.4503419198
7122	0.4503285309
7123	0.4503165628
7124	0.4503064625
7125	0.450297372
7126	0.4502871574
7127	0.4502808397
7128	0.450257764
7129	0.4502454205
7130	0.4502294014
7131	0.4502223343
7132	0.4502135055
7133	0.4502005693
7134	0.4501884829
7135	0.4501794963
7136	0.4501687312
7137	0.4501547441
7138	0.4501430729
7139	0.450133083
7140	0.4501177871
7141	0.4501024202
7142	0.4500943955
7143	0.4500845963
7144	0.4500774145
7145	0.450064807
7146	0.4500528555
7147	0.4500376384
7148	0.4500258512
7149	0.4500118995
7150	0.4500056505
7151	0.4499948249
7152	0.4499862954
7153	0.4499741475
7154	0.4499664007
7155	0.4499571232
7156	0.4499462978
7157	0.4499345542
7158	0.449923743
7159	0.4499179098
7160	0.449902857
7161	0.4498962383
7162	0.4498859782
7163	0.4498748618
7164	0.4498625906
7165	0.4498455352
7166	0.4498355471
7167	0.4498273186
7168	0.4498188283
7169	0.449807033
7170	0.4497838177
7171	0.4497722652
7172	0.4497644898
7173	0.4497537018
7174	0.4497318636
7175	0.4497218092
7176	0.4497118231
7177	0.4496986482
7178	0.4496885144
7179	0.4496692113
7180	0.449658704
7181	0.4496509263
7182	0.4496403936
7183	0.4496334366
7184	0.4496148476
7185	0.4496007464
7186	0.4495925218
7187	0.449581794
7188	0.4495679922
7189	0.4495590154
7190	0.4495468212
7191	0.4495384431
7192	0.449522368
7193	0.4495111482
7194	0.4494991034
7195	0.4494889282
7196	0.4494758735
7197	0.4494649112
7198	0.4494567239
7199	0.449450232
7200	0.4494346352
7201	0.4494269319
7202	0.449416998
7203	0.4494004701
7204	0.4493859072
7205	0.4493791017
7206	0.4493697059
7207	0.4493609164
7208	0.4493492578
7209	0.449339139
7210	0.4493268679
7211	0.4493141541
7212	0.4493061124
7213	0.4492944042
7214	0.4492850101
7215	0.4492768129
7216	0.4492617575
7217	0.4492540901
7218	0.4492455975
7219	0.4492347121
7220	0.449219194
7221	0.4492095483
7222	0.4492000133
7223	0.4491909641
7224	0.4491835975
7225	0.449169228
7226	0.4491610182
7227	0.4491532381
7228	0.4491422426
7229	0.4491330418
7230	0.4491239449
7231	0.4491129099
7232	0.4491054706
7233	0.4490954121
7234	0.4490854634
7235	0.4490742375
7236	0.4490617106
7237	0.4490546081
7238	0.449042258
7239	0.4490317461
7240	0.4490244918
7241	0.4490170879
7242	0.4490032461
7243	0.448995267
7244	0.4489798193
7245	0.4489713937
7246	0.4489589373
7247	0.4489457687
7248	0.4489355173
7249	0.448921075
7250	0.4489104143
7251	0.4489023682
7252	0.4488913666
7253	0.4488796413
7254	0.4488713755
7255	0.4488617695
7256	0.4488474749
7257	0.4488255958
7258	0.4488122452
7259	0.4488011499
7260	0.4487883652
7261	0.4487759676
7262	0.4487687195
7263	0.4487574974
7264	0.4487471274
7265	0.4487329883
7266	0.4487243817
7267	0.4487136831
7268	0.4487031342
7269	0.4486862715
7270	0.4486767719
7271	0.4486640479
7272	0.4486558731
7273	0.4486485776
7274	0.448643417
7275	0.4486283829
7276	0.4486174599
7277	0.4485957991
7278	0.4485828714
7279	0.4485688198
7280	0.4485605913
7281	0.4485510765
7282	0.4485385496
7283	0.44853324
7284	0.4485209666
7285	0.4485108664
7286	0.4485026753
7287	0.4484947686
7288	0.4484848531
7289	0.4484738201
7290	0.448463942
7291	0.4484547806
7292	0.4484393706
7293	0.4484318171
7294	0.4484188812
7295	0.4484063689
7296	0.4483904871
7297	0.448381662
7298	0.448369098
7299	0.4483617898
7300	0.4483476987
7301	0.4483330425
7302	0.448327284
7303	0.448315765
7304	0.448302831
7305	0.4482925065
7306	0.4482814711
7307	0.4482670352
7308	0.4482590705
7309	0.448249346
7310	0.4482397671
7311	0.448220998
7312	0.448208091
7313	0.4482006144
7314	0.4481916752
7315	0.4481829232
7316	0.4481744308
7317	0.4481666798
7318	0.4481526182
7319	0.4481466809
7320	0.4481314245
7321	0.4481181519
7322	0.4481062652
7323	0.448094731
7324	0.4480825346
7325	0.4480728666
7326	0.4480662084
7327	0.4480588399
7328	0.4480480749
7329	0.4480369337
7330	0.4480281296
7331	0.4480179421
7332	0.448007472
7333	0.4479914904
7334	0.4479756339
7335	0.4479688281
7336	0.4479517145
7337	0.4479391482
7338	0.4479262932
7339	0.4479164983
7340	0.4479076733
7341	0.4478900614
7342	0.4478791735
7343	0.447870461
7344	0.4478570661
7345	0.4478484258
7346	0.4478337325
7347	0.4478263184
7348	0.4478136963
7349	0.4477999896
7350	0.4477852941
7351	0.4477757564
7352	0.4477656624
7353	0.4477562745
7354	0.447745707
7355	0.4477361631
7356	0.4477248707
7357	0.4477126741
7358	0.4477032489
7359	0.4476949809
7360	0.4476824542
7361	0.4476723185
7362	0.447648879
7363	0.4476389657
7364	0.4476244635
7365	0.4476137109
7366	0.4476045848
7367	0.4475953509
7368	0.4475875708
7369	0.4475811391
7370	0.4475737313
7371	0.4475664913
7372	0.4475544258
7373	0.4475470198
7374	0.4475309388
7375	0.4475185929
7376	0.4475043895
7377	0.4474929411
7378	0.4474853208
7379	0.4474749195
7380	0.447464811
7381	0.4474578576
7382	0.4474414962
7383	0.4474340567
7384	0.4474277354
7385	0.4474178634
7386	0.4474094129
7387	0.4474020234
7388	0.4473943929
7389	0.4473854894
7390	0.4473747805
7391	0.4473628082
7392	0.4473551779
7393	0.4473453123
7394	0.4473362589
7395	0.4473202524
7396	0.4473127928
7397	0.4473037001
7398	0.4472948001
7399	0.4472810333
7400	0.4472726927
7401	0.4472578454
7402	0.4472464402
7403	0.4472331988
7404	0.4472241458
7405	0.4472099443
7406	0.4472015309
7407	0.4471842907
7408	0.4471698279
7409	0.447162312
7410	0.4471497061
7411	0.4471418991
7412	0.4471257434
7413	0.4471151193
7414	0.4471056256
7415	0.4470961236
7416	0.447084802
7417	0.447074743
7418	0.4470589214
7419	0.4470532729
7420	0.4470407797
7421	0.4470271432
7422	0.4470151695
7423	0.4470034444
7424	0.4469962048
7425	0.4469902257
7426	0.4469784036
7427	0.4469717515
7428	0.4469641005
7429	0.4469535908
7430	0.4469454057
7431	0.4469357937
7432	0.4469247546
7433	0.4469179883
7434	0.4469109958
7435	0.4469029188
7436	0.446894952
7437	0.44688164
7438	0.4468677794
7439	0.4468578019
7440	0.4468502877
7441	0.4468322622
7442	0.4468232194
7443	0.4468140226
7444	0.4468046014
7445	0.4467922242
7446	0.4467813035
7447	0.4467663338
7448	0.4467603884
7449	0.4467462928
7450	0.4467306628
7451	0.4467225253
7452	0.4467111163
7453	0.4466977752
7454	0.4466851321
7455	0.4466714443
7456	0.4466622867
7457	0.4466474815
7458	0.4466303861
7459	0.4466219456
7460	0.4466107609
7461	0.4466036168
7462	0.4465885078
7463	0.4465733596
7464	0.4465633734
7465	0.4465575379
7466	0.4465493364
7467	0.4465407711
7468	0.4465305958
7469	0.4465157486
7470	0.4465042316
7471	0.4464923758
7472	0.4464820551
7473	0.4464716578
7474	0.446462405
7475	0.4464561584
7476	0.4464478573
7477	0.4464370071
7478	0.4464296385
7479	0.4464217109
7480	0.4464076406
7481	0.4463985854
7482	0.4463903961
7483	0.4463784843
7484	0.4463673412
7485	0.4463596735
7486	0.4463503232
7487	0.446340206
7488	0.4463153772
7489	0.446306737
7490	0.4462974949
7491	0.4462812059
7492	0.4462696868
7493	0.4462628809
7494	0.4462539401
7495	0.446242641
7496	0.4462259035
7497	0.4462193614
7498	0.4462069863
7499	0.4461978187
7500	0.4461873448
7501	0.4461772443
7502	0.4461638949
7503	0.4461529617
7504	0.4461399757
7505	0.4461328314
7506	0.446122459
7507	0.4461137152
7508	0.4461046642
7509	0.4460916489
7510	0.4460863765
7511	0.4460711761
7512	0.4460552757
7513	0.446050826
7514	0.4460389389
7515	0.4460280948
7516	0.4460180695
7517	0.446012685
7518	0.4460010867
7519	0.4459855581
7520	0.4459743816
7521	0.445956921
7522	0.4459460416
7523	0.4459345559
7524	0.4459270772
7525	0.4459158632
7526	0.4459083847
7527	0.4458966369
7528	0.4458861068
7529	0.4458737212
7530	0.4458593973
7531	0.4458482522
7532	0.4458401379
7533	0.4458299129
7534	0.4458205
7535	0.4458064982
7536	0.4457952223
7537	0.4457880799
7538	0.4457803022
7539	0.4457727096
7540	0.4457644496
7541	0.4457440911
7542	0.4457268133
7543	0.4457168438
7544	0.4457080483
7545	0.4456966765
7546	0.4456877788
7547	0.4456729484
7548	0.4456646076
7549	0.4456556371
7550	0.44564631
7551	0.4456327317
7552	0.4456182211
7553	0.4456015416
7554	0.4455906147
7555	0.4455818416
7556	0.4455713882
7557	0.4455627132
7558	0.4455497063
7559	0.4455442945
7560	0.4455196836
7561	0.445509066
7562	0.4454926044
7563	0.4454805182
7564	0.4454728524
7565	0.4454657852
7566	0.4454542476
7567	0.4454418661
7568	0.4454317324
7569	0.4454163138
7570	0.4454044187
7571	0.4453932258
7572	0.4453798742
7573	0.4453736668
7574	0.4453633818
7575	0.4453539191
7576	0.4453465152
7577	0.4453328707
7578	0.4453174584
7579	0.4453093087
7580	0.4452975652
7581	0.4452833123
7582	0.4452751545
7583	0.4452609056
7584	0.445249353
7585	0.4452400006
7586	0.445230428
7587	0.4452199202
7588	0.4452038788
7589	0.4451882937
7590	0.4451739265
7591	0.4451634025
7592	0.4451517752
7593	0.4451430962
7594	0.4451279163
7595	0.4451126641
7596	0.445104099
7597	0.4450916364
7598	0.4450797394
7599	0.4450719655
7600	0.4450627295
7601	0.445050427
7602	0.4450412992
7603	0.4450257433
7604	0.4450088293
7605	0.4450014151
7606	0.4449913915
7607	0.4449756842
7608	0.4449648441
7609	0.4449481979
7610	0.4449268445
7611	0.4449197772
7612	0.4449055468
7613	0.4448945844
7614	0.4448833479
7615	0.4448726553
7616	0.4448656419
7617	0.4448543783
7618	0.4448463428
7619	0.4448412596
7620	0.444831153
7621	0.4448237553
7622	0.4448121988
7623	0.4447962734
7624	0.4447870747
7625	0.444777876
7626	0.4447679271
7627	0.4447584668
7628	0.4447466756
7629	0.4447380125
7630	0.4447215223
7631	0.4447070926
7632	0.4446953759
7633	0.4446846524
7634	0.4446769077
7635	0.4446695058
7636	0.4446612982
7637	0.4446479819
7638	0.4446408004
7639	0.4446326489
7640	0.4446211336
7641	0.4446094629
7642	0.4445969737
7643	0.4445779734
7644	0.4445684758
7645	0.4445584875
7646	0.4445495423
7647	0.4445381453
7648	0.4445235785
7649	0.4445165448
7650	0.4445029395
7651	0.4444898643
7652	0.444480888
7653	0.4444679519
7654	0.4444612192
7655	0.4444515694
7656	0.444440979
7657	0.4444287473
7658	0.4444179881
7659	0.4444111036
7660	0.4444007998
7661	0.444393396
7662	0.4443819785
7663	0.4443742736
7664	0.4443597605
7665	0.4443515298
7666	0.4443412865
7667	0.444332682
7668	0.4443223967
7669	0.4443136092
7670	0.4443014166
7671	0.4442949457
7672	0.4442835444
7673	0.4442755176
7674	0.4442646379
7675	0.4442551379
7676	0.4442384317
7677	0.4442290812
7678	0.4442187671
7679	0.444206236
7680	0.4441915011
7681	0.4441781892
7682	0.4441669672
7683	0.4441585931
7684	0.4441520471
7685	0.4441421773
7686	0.4441171719
7687	0.4441056795
7688	0.4440977065
7689	0.4440861896
7690	0.4440751146
7691	0.4440647899
7692	0.4440495295
7693	0.4440438809
7694	0.444035164
7695	0.4440170721
7696	0.4440077403
7697	0.4440011592
7698	0.4439867753
7699	0.4439749154
7700	0.44396773
7701	0.4439531465
7702	0.4439411392
7703	0.4439333218
7704	0.443919559
7705	0.4439119701
7706	0.4439028815
7707	0.4438944289
7708	0.4438855663
7709	0.4438761021
7710	0.4438645887
7711	0.4438510131
7712	0.443843555
7713	0.4438297135
7714	0.4438216304
7715	0.4438121659
7716	0.4437968987
7717	0.4437851885
7718	0.4437731705
7719	0.4437629186
7720	0.4437509259
7721	0.4437383988
7722	0.443721942
7723	0.4437127742
7724	0.4437067144
7725	0.443693365
7726	0.4436859964
7727	0.4436700608
7728	0.443660434
7729	0.4436415898
7730	0.4436328358
7731	0.443616364
7732	0.4436010681
7733	0.4435939279
7734	0.4435837716
7735	0.4435764426
7736	0.4435677673
7737	0.4435578954
7738	0.4435493302
7739	0.443540065
7740	0.4435344167
7741	0.4435217573
7742	0.4435134557
7743	0.4435001813
7744	0.4434914623
7745	0.443479943
7746	0.4434741119
7747	0.4434660368
7748	0.4434508597
7749	0.4434347201
7750	0.4434211818
7751	0.4434117568
7752	0.4434005719
7753	0.4433804772
7754	0.4433726223
7755	0.4433625239
7756	0.4433549747
7757	0.4433471952
7758	0.4433335858
7759	0.4433163416
7760	0.4433049364
7761	0.4432950957
7762	0.4432845801
7763	0.4432759524
7764	0.4432673502
7765	0.4432567821
7766	0.4432444672
7767	0.4432277131
7768	0.4432137947
7769	0.4432045149
7770	0.4431960183
7771	0.4431889156
7772	0.4431810961
7773	0.4431708546
7774	0.4431626613
7775	0.4431493577
7776	0.4431367185
7777	0.4431265393
7778	0.4431157803
7779	0.4431069451
7780	0.4430953823
7781	0.4430810234
7782	0.4430674519
7783	0.4430597507
7784	0.4430496149
7785	0.4430385053
7786	0.4430272891
7787	0.4430202095
7788	0.4430088609
7789	0.4430014486
7790	0.442994535
7791	0.4429806452
7792	0.4429713654
7793	0.442961496
7794	0.4429486346
7795	0.4429365194
7796	0.4429292275
7797	0.4429203258
7798	0.4429118667
7799	0.4428930494
7800	0.4428811255
7801	0.4428712742
7802	0.442859909
7803	0.4428511234
7804	0.442843192
7805	0.4428361581
7806	0.4428267597
7807	0.4428193558
7808	0.4428065487
7809	0.4427922458
7810	0.4427811774
7811	0.4427666813
7812	0.4427580063
7813	0.442749285
7814	0.442741279
7815	0.4427321071
7816	0.4427250023
7817	0.4427145925
7818	0.4427054666
7819	0.4426914876
7820	0.4426783607
7821	0.4426705493
7822	0.4426582074
7823	0.4426377161
7824	0.4426249505
7825	0.4426148607
7826	0.4426017001
7827	0.4425927691
7828	0.4425842041
7829	0.4425788551
7830	0.4425720494
7831	0.4425600816
7832	0.4425506187
7833	0.4425371073
7834	0.4425279772
7835	0.4425234882
7836	0.4425097978
7837	0.4424972691
7838	0.4424902018
7839	0.4424798542
7840	0.4424706133
7841	0.4424625715
7842	0.4424433081
7843	0.4424272662
7844	0.4424138422
7845	0.4424087606
7846	0.4424028132
7847	0.4423930532
7848	0.4423815341
7849	0.4423664566
7850	0.4423574033
7851	0.4423485016
7852	0.4423369409
7853	0.4423274739
7854	0.4423197666
7855	0.442310674
7856	0.4423031579
7857	0.4422940154
7858	0.4422865986
7859	0.4422792675
7860	0.4422668532
7861	0.4422570188
7862	0.4422475562
7863	0.4422384136
7864	0.442225758
7865	0.4422170393
7866	0.4421977088
7867	0.4421839876
7868	0.442170223
7869	0.4421632284
7870	0.4421536929
7871	0.442141424
7872	0.4421179055
7873	0.4421045122
7874	0.4420952348
7875	0.4420868252
7876	0.442078333
7877	0.4420675056
7878	0.4420592768
7879	0.4420498125
7880	0.4420351896
7881	0.4420251867
7882	0.4420179677
7883	0.4420108255
7884	0.4420012135
7885	0.4419941459
7886	0.4419843991
7887	0.4419759896
7888	0.4419684696
7889	0.4419565702
7890	0.4419409397
7891	0.4419334982
7892	0.4419256
7893	0.4419164409
7894	0.4419045081
7895	0.4418929102
7896	0.4418779858
7897	0.4418641069
7898	0.4418530715
7899	0.4418469742
7900	0.4418357959
7901	0.4418217734
7902	0.44180917
7903	0.4417957085
7904	0.4417767852
7905	0.441765748
7906	0.4417555957
7907	0.4417417122
7908	0.4417273344
7909	0.4417181709
7910	0.4416963669
7911	0.4416867938
7912	0.4416724367
7913	0.441653921
7914	0.4416384135
7915	0.4416277148
7916	0.4416182564
7917	0.4416092797
7918	0.4415975092
7919	0.441590068
7920	0.441580753
7921	0.44157118
7922	0.4415563661
7923	0.4415511707
7924	0.4415397988
7925	0.441527648
7926	0.4415166794
7927	0.4415078155
7928	0.4414980535
7929	0.4414822716
7930	0.441470042
7931	0.4414571411
7932	0.4414514118
7933	0.441439745
7934	0.4414308431
7935	0.4414199035
7936	0.4414110018
7937	0.4414032223
7938	0.4413949996
7939	0.4413911257
7940	0.4413787855
7941	0.4413718325
7942	0.4413612755
7943	0.4413501341
7944	0.4413344954
7945	0.4413285872
7946	0.4413181525
7947	0.441306627
7948	0.4412998671
7949	0.4412816964
7950	0.4412660994
7951	0.4412558847
7952	0.4412464638
7953	0.4412335235
7954	0.441224441
7955	0.4412121199
7956	0.4412031184
7957	0.4411891311
7958	0.441172647
7959	0.4411577627
7960	0.4411417205
7961	0.4411277273
7962	0.4411141036
7963	0.441107298
7964	0.4410961547
7965	0.4410854228
7966	0.4410680642
7967	0.4410494526
7968	0.4410415979
7969	0.4410293288
7970	0.4410125622
7971	0.4409986164
7972	0.4409909113
7973	0.4409727589
7974	0.4409649043
7975	0.4409549348
7976	0.4409384071
7977	0.4409290567
7978	0.4409134347
7979	0.4409041843
7980	0.4408892934
7981	0.4408765961
7982	0.4408678733
7983	0.4408584501
7984	0.4408490248
7985	0.4408392299
7986	0.4408309657
7987	0.4408152295
7988	0.4408049839
7989	0.4407908554
7990	0.4407754099
7991	0.4407629577
7992	0.4407503937
7993	0.4407389452
7994	0.4407265827
7995	0.4407084865
7996	0.440697983
7997	0.4406885432
7998	0.4406747704
7999	0.4406579888
8000	0.4406497602
8001	0.440638052
8002	0.4406328522
8003	0.4406208095
8004	0.4406099613
8005	0.4406028401
8006	0.4405975057
8007	0.4405873573
8008	0.4405704472
8009	0.4405590027
8010	0.4405518193
8011	0.440536187
8012	0.4405267636
8013	0.4405115861
8014	0.4405014383
8015	0.4404912296
8016	0.440481468
8017	0.4404681914
8018	0.440457607
8019	0.4404486325
8020	0.4404399904
8021	0.4404291048
8022	0.4404171348
8023	0.4404092719
8024	0.4403999962
8025	0.4403863103
8026	0.4403769975
8027	0.4403625949
8028	0.4403547026
8029	0.4403485699
8030	0.4403393297
8031	0.4403276983
8032	0.4403161625
8033	0.4402986483
8034	0.4402897797
8035	0.440279129
8036	0.4402644666
8037	0.4402521951
8038	0.4402389126
8039	0.440225266
8040	0.4402093678
8041	0.4401935149
8042	0.4401865204
8043	0.4401758695
8044	0.4401677924
8045	0.4401581387
8046	0.4401504357
8047	0.4401395565
8048	0.4401342486
8049	0.4401257208
8050	0.4401087127
8051	0.4400967881
8052	0.4400884102
8053	0.4400744709
8054	0.4400564534
8055	0.4400485988
8056	0.440037977
8057	0.4400221305
8058	0.4400138292
8059	0.4399946426
8060	0.4399852215
8061	0.4399737064
8062	0.4399676842
8063	0.4399593433
8064	0.4399514514
8065	0.439941914
8066	0.4399324847
8067	0.4399182793
8068	0.439906864
8069	0.4398929534
8070	0.4398794649
8071	0.4398708584
8072	0.4398610322
8073	0.4398511956
8074	0.4398404952
8075	0.4398239544
8076	0.439810225
8077	0.4397986062
8078	0.4397880592
8079	0.4397791431
8080	0.439768974
8081	0.439754395
8082	0.439743177
8083	0.439729973
8084	0.4397220082
8085	0.4397097245
8086	0.4397003719
8087	0.4396895629
8088	0.4396811497
8089	0.439670337
8090	0.4396574259
8091	0.4396491638
8092	0.439639685
8093	0.4396287267
8094	0.4396224092
8095	0.4396159774
8096	0.439607969
8097	0.4395868836
8098	0.4395747243
8099	0.4395629478
8100	0.4395556164
8101	0.4395440639
8102	0.4395317576
8103	0.4395228601
8104	0.4395122237
8105	0.4395019945
8106	0.4394939154
8107	0.4394851614
8108	0.4394763113
8109	0.439465916
8110	0.4394483392
8111	0.4394399072
8112	0.439426892
8113	0.4394186239
8114	0.4394036026
8115	0.439392206
8116	0.4393843657
8117	0.4393680812
8118	0.439357937
8119	0.439338609
8120	0.4393266555
8121	0.4393184999
8122	0.4393095666
8123	0.4392892581
8124	0.4392729152
8125	0.439265362
8126	0.4392534669
8127	0.4392426559
8128	0.4392316909
8129	0.4392190087
8130	0.4392060332
8131	0.4391994123
8132	0.4391909844
8133	0.4391797643
8134	0.4391702272
8135	0.4391553819
8136	0.4391473818
8137	0.4391248376
8138	0.4391096441
8139	0.4390995476
8140	0.4390891148
8141	0.4390817216
8142	0.4390685239
8143	0.4390556544
8144	0.4390446311
8145	0.4390352079
8146	0.4390228639
8147	0.4390082702
8148	0.4390020275
8149	0.4389884561
8150	0.4389810457
8151	0.4389712406
8152	0.4389573593
8153	0.4389447931
8154	0.4389339864
8155	0.4389267716
8156	0.4389123378
8157	0.4389034028
8158	0.4388909446
8159	0.4388793298
8160	0.4388608515
8161	0.4388518751
8162	0.4388411826
8163	0.4388348258
8164	0.4388191185
8165	0.4388072231
8166	0.4387975633
8167	0.4387848496
8168	0.4387730246
8169	0.4387617154
8170	0.4387521466
8171	0.4387312836
8172	0.4387235016
8173	0.4387092919
8174	0.4386996338
8175	0.4386887484
8176	0.4386756937
8177	0.4386655227
8178	0.4386546353
8179	0.4386437184
8180	0.4386323614
8181	0.4386160638
8182	0.4386054067
8183	0.438593437
8184	0.4385804388
8185	0.438573074
8186	0.438562411
8187	0.4385533594
8188	0.4385420606
8189	0.4385293803
8190	0.4385138701
8191	0.4385014471
8192	0.4384911204
8193	0.438477152
8194	0.4384660276
8195	0.4384492112
8196	0.4384397965
8197	0.4384265242
8198	0.4384175123
8199	0.4384047216
8200	0.4383880381
8201	0.4383750229
8202	0.4383648104
8203	0.4383561582
8204	0.4383424324
8205	0.4383321866
8206	0.4383216089
8207	0.4383131577
8208	0.4382995717
8209	0.4382913474
8210	0.4382847703
8211	0.4382754366
8212	0.4382629806
8213	0.4382457337
8214	0.4382357955
8215	0.4382154473
8216	0.4381997441
8217	0.438192301
8218	0.4381853061
8219	0.4381773373
8220	0.4381695533
8221	0.4381573548
8222	0.4381462488
8223	0.4381392916
8224	0.4381306187
8225	0.4381194299
8226	0.4380987472
8227	0.4380902587
8228	0.4380817562
8229	0.4380650685
8230	0.4380477617
8231	0.4380352972
8232	0.4380203795
8233	0.4380113635
8234	0.438001363
8235	0.4379897588
8236	0.4379743568
8237	0.4379650644
8238	0.4379499348
8239	0.4379372377
8240	0.4379287496
8241	0.4379148892
8242	0.4379036129
8243	0.4378912335
8244	0.4378746105
8245	0.4378601037
8246	0.4378451841
8247	0.4378357922
8248	0.4378267408
8249	0.4378127851
8250	0.4378068391
8251	0.4377991322
8252	0.4377882109
8253	0.4377794155
8254	0.4377672603
8255	0.4377547606
8256	0.437743769
8257	0.4377301162
8258	0.4377223716
8259	0.4377111934
8260	0.4377042735
8261	0.4376877393
8262	0.437680107
8263	0.437671284
8264	0.43765969
8265	0.4376522865
8266	0.4376395913
8267	0.4376319235
8268	0.437623024
8269	0.4376094521
8270	0.4376011134
8271	0.4375866383
8272	0.4375777719
8273	0.4375674469
8274	0.4375539773
8275	0.4375385607
8276	0.4375214514
8277	0.4375077593
8278	0.4374993807
8279	0.4374828925
8280	0.4374665081
8281	0.4374593682
8282	0.4374508443
8283	0.4374441862
8284	0.437436745
8285	0.4374297485
8286	0.4374211025
8287	0.4374153457
8288	0.4373979184
8289	0.4373879595
8290	0.4373770614
8291	0.4373609784
8292	0.4373514056
8293	0.4373407318
8294	0.4373219876
8295	0.4373113037
8296	0.4373029503
8297	0.4372851158
8298	0.4372726307
8299	0.4372638765
8300	0.4372520413
8301	0.4372424353
8302	0.4372326072
8303	0.4372185389
8304	0.4372095646
8305	0.4372011826
8306	0.4371940401
8307	0.4371814383
8308	0.4371710017
8309	0.4371578434
8310	0.4371440786
8311	0.4371358478
8312	0.4371231695
8313	0.4371152049
8314	0.4371081746
8315	0.4370979081
8316	0.4370822382
8317	0.4370703381
8318	0.4370625147
8319	0.4370524064
8320	0.4370375216
8321	0.4370261893
8322	0.4370153848
8323	0.4370047589
8324	0.4369936888
8325	0.4369800441
8326	0.4369687273
8327	0.436957578
8328	0.4369462874
8329	0.4369333888
8330	0.436921722
8331	0.4369104624
8332	0.4369000671
8333	0.4368924366
8334	0.4368731314
8335	0.4368659871
8336	0.4368460462
8337	0.4368347738
8338	0.4368228415
8339	0.4368117253
8340	0.43679473
8341	0.4367842701
8342	0.4367733141
8343	0.4367651976
8344	0.4367527395
8345	0.4367442736
8346	0.4367358706
8347	0.436728577
8348	0.4367144007
8349	0.4367045911
8350	0.4366932816
8351	0.4366831833
8352	0.436669647
8353	0.4366561065
8354	0.4366375265
8355	0.4366266659
8356	0.4366154123
8357	0.4366092426
8358	0.4366003326
8359	0.4365873985
8360	0.4365772232
8361	0.4365661445
8362	0.4365529342
8363	0.4365433241
8364	0.4365316532
8365	0.436519835
8366	0.4365129525
8367	0.4365059391
8368	0.4364951326
8369	0.4364822174
8370	0.4364727194
8371	0.4364621038
8372	0.4364499866
8373	0.4364422974
8374	0.4364325027
8375	0.4364217624
8376	0.4364122248
8377	0.4364040713
8378	0.4363941974
8379	0.4363788494
8380	0.4363717819
8381	0.436360639
8382	0.4363443002
8383	0.4363362957
8384	0.4363260106
8385	0.436316735
8386	0.4363067368
8387	0.436294636
8388	0.4362790762
8389	0.4362686764
8390	0.4362541147
8391	0.4362441367
8392	0.4362308539
8393	0.436215851
8394	0.4362029128
8395	0.4361940902
8396	0.4361846007
8397	0.4361748552
8398	0.4361661407
8399	0.4361562648
8400	0.436144465
8401	0.436132042
8402	0.4361239986
8403	0.436115323
8404	0.4361093755
8405	0.4360988325
8406	0.436088697
8407	0.436076937
8408	0.4360657083
8409	0.4360547105
8410	0.4360410264
8411	0.4360343685
8412	0.4360228967
8413	0.4360152643
8414	0.4360033378
8415	0.4359902069
8416	0.4359779692
8417	0.4359641525
8418	0.4359536758
8419	0.4359463448
8420	0.4359338322
8421	0.435923333
8422	0.4359127882
8423	0.4359041147
8424	0.4358926747
8425	0.4358819597
8426	0.4358738308
8427	0.4358671354
8428	0.4358576751
8429	0.435849689
8430	0.4358397736
8431	0.4358330077
8432	0.4358196876
8433	0.4358100338
8434	0.4357969253
8435	0.4357866048
8436	0.4357771006
8437	0.4357688783
8438	0.4357577389
8439	0.4357497346
8440	0.4357386264
8441	0.435723287
8442	0.4357119923
8443	0.4357026854
8444	0.4356961768
8445	0.4356872233
8446	0.4356787744
8447	0.4356611043
8448	0.4356515293
8449	0.4356441836
8450	0.4356318277
8451	0.4356165532
8452	0.4356086258
8453	0.4355992648
8454	0.4355823627
8455	0.4355707711
8456	0.4355573448
8457	0.4355378542
8458	0.4355311237
8459	0.4355157881
8460	0.4355061197
8461	0.4354959446
8462	0.4354856574
8463	0.4354703758
8464	0.4354551421
8465	0.4354470381
8466	0.4354381992
8467	0.4354302571
8468	0.4354198415
8469	0.4354054762
8470	0.4353917857
8471	0.4353774826
8472	0.4353660609
8473	0.4353559649
8474	0.4353489701
8475	0.4353376399
8476	0.4353267962
8477	0.4353120445
8478	0.4353034795
8479	0.4352903172
8480	0.4352840331
8481	0.4352783866
8482	0.4352666448
8483	0.4352520198
