iter	CrossEntropy
4451	0.5224051983
4452	0.5223776558
4453	0.5223660815
4454	0.522351389
4455	0.5223382902
4456	0.5223223418
4457	0.5223090491
4458	0.5222875135
4459	0.5222709813
4460	0.5222616586
4461	0.5222421966
4462	0.5222228264
4463	0.5222119432
4464	0.5221911883
4465	0.5221783924
4466	0.5221611399
4467	0.5221451105
4468	0.5221192149
4469	0.5221064762
4470	0.5220895272
4471	0.5220702655
4472	0.5220593617
4473	0.5220461209
4474	0.5220307665
4475	0.5220163433
4476	0.5220035802
4477	0.5219887258
4478	0.521972427
4479	0.5219571577
4480	0.5219444435
4481	0.5219234294
4482	0.5219080431
4483	0.5218967347
4484	0.5218811828
4485	0.5218674042
4486	0.5218563569
4487	0.5218394702
4488	0.5218209682
4489	0.5218083717
4490	0.5217871906
4491	0.521764845
4492	0.52174454
4493	0.5217211659
4494	0.5216980506
4495	0.5216790865
4496	0.5216576374
4497	0.5216304389
4498	0.5216187986
4499	0.5215949184
4500	0.5215739225
4501	0.5215622267
4502	0.5215418499
4503	0.5215278179
4504	0.5215073926
4505	0.5214968472
4506	0.5214774405
4507	0.5214615764
4508	0.5214495918
4509	0.5214262396
4510	0.5214103458
4511	0.521388073
4512	0.5213650502
4513	0.5213388843
4514	0.5213282234
4515	0.5213085505
4516	0.5212804487
4517	0.5212608677
4518	0.5212467585
4519	0.521233039
4520	0.5212184091
4521	0.5212111677
4522	0.5211980464
4523	0.5211832508
4524	0.5211685612
4525	0.5211548957
4526	0.5211410343
4527	0.5211290154
4528	0.521112609
4529	0.5210970431
4530	0.521080638
4531	0.5210697011
4532	0.5210526711
4533	0.5210429155
4534	0.5210177676
4535	0.5209963745
4536	0.5209694669
4537	0.5209601601
4538	0.5209374814
4539	0.52091484
4540	0.520896605
4541	0.5208817023
4542	0.5208632094
4543	0.5208462199
4544	0.5208183452
4545	0.5208051556
4546	0.5207942234
4547	0.520777353
4548	0.5207603517
4549	0.5207495308
4550	0.5207329626
4551	0.5207151698
4552	0.5207034883
4553	0.520692599
4554	0.5206702874
4555	0.5206417158
4556	0.5206223567
4557	0.5206061737
4558	0.5205765679
4559	0.5205635728
4560	0.5205431421
4561	0.5205237886
4562	0.520512084
4563	0.5204978359
4564	0.5204859837
4565	0.5204700666
4566	0.5204541968
4567	0.5204444333
4568	0.5204298008
4569	0.5204044906
4570	0.5203874129
4571	0.5203752454
4572	0.5203542436
4573	0.5203294651
4574	0.5203152075
4575	0.5203005038
4576	0.5202793851
4577	0.5202555211
4578	0.5202317254
4579	0.5202217571
4580	0.5202037189
4581	0.5201854025
4582	0.5201758638
4583	0.5201598869
4584	0.5201431579
4585	0.5201235321
4586	0.5201075038
4587	0.5200897066
4588	0.5200719056
4589	0.5200548629
4590	0.5200433844
4591	0.5200223295
4592	0.5200068413
4593	0.5199866341
4594	0.519961018
4595	0.5199354639
4596	0.5199184765
4597	0.5199025498
4598	0.5198861413
4599	0.5198624186
4600	0.5198469487
4601	0.5198286561
4602	0.5198195411
4603	0.5198082317
4604	0.5197953168
4605	0.5197780524
4606	0.5197539305
4607	0.5197381729
4608	0.5197132137
4609	0.519698311
4610	0.5196800977
4611	0.5196643341
4612	0.5196499718
4613	0.5196312353
4614	0.5196143458
4615	0.5195990127
4616	0.5195830872
4617	0.5195718877
4618	0.5195563413
4619	0.5195433205
4620	0.5195295955
4621	0.519508142
4622	0.5194877353
4623	0.5194689883
4624	0.5194567611
4625	0.5194384148
4626	0.5194247963
4627	0.5194118229
4628	0.5193933217
4629	0.51937716
4630	0.5193461779
4631	0.5193207078
4632	0.5193084892
4633	0.5192769712
4634	0.5192476571
4635	0.5192338181
4636	0.5192171019
4637	0.5192033256
4638	0.5191892248
4639	0.5191715409
4640	0.5191466066
4641	0.5191330995
4642	0.5191188391
4643	0.5191053503
4644	0.5190937118
4645	0.5190706198
4646	0.5190546912
4647	0.5190331057
4648	0.5190192369
4649	0.5190070154
4650	0.5189921193
4651	0.5189777008
4652	0.5189547386
4653	0.5189415326
4654	0.5189291438
4655	0.5189172996
4656	0.5189012625
4657	0.5188826017
4658	0.5188715641
4659	0.5188565461
4660	0.5188379574
4661	0.5188287416
4662	0.5187982794
4663	0.5187888471
4664	0.5187741114
4665	0.5187629625
4666	0.5187402925
4667	0.5187188163
4668	0.518706985
4669	0.5186915018
4670	0.5186791609
4671	0.5186604211
4672	0.5186364488
4673	0.5186126906
4674	0.5186095837
4675	0.5185945767
4676	0.5185809924
4677	0.5185613599
4678	0.5185430845
4679	0.5185162105
4680	0.5184911111
4681	0.51847599
4682	0.5184599107
4683	0.5184467269
4684	0.5184261413
4685	0.5184111034
4686	0.5183940386
4687	0.5183764278
4688	0.5183587305
4689	0.5183431177
4690	0.5183226615
4691	0.5183063637
4692	0.518283519
4693	0.5182606737
4694	0.5182429356
4695	0.5182223992
4696	0.5182034962
4697	0.5181872525
4698	0.5181710338
4699	0.5181554893
4700	0.5181263061
4701	0.5181069439
4702	0.5180851575
4703	0.5180688664
4704	0.5180539013
4705	0.5180389982
4706	0.5180227604
4707	0.518009731
4708	0.5180002349
4709	0.5179793457
4710	0.5179587059
4711	0.5179420205
4712	0.5179252473
4713	0.5179152758
4714	0.5179012305
4715	0.5178823102
4716	0.5178654585
4717	0.5178536097
4718	0.5178396213
4719	0.5178210578
4720	0.51780031
4721	0.5177900627
4722	0.517772686
4723	0.5177551116
4724	0.51774242
4725	0.5177234994
4726	0.5177090101
4727	0.5176857252
4728	0.5176741041
4729	0.517657433
4730	0.5176378173
4731	0.5176070309
4732	0.5175869884
4733	0.5175692927
4734	0.5175497575
4735	0.5175333746
4736	0.5175164325
4737	0.5174942853
4738	0.5174730573
4739	0.5174532578
4740	0.5174336346
4741	0.5174149279
4742	0.517400606
4743	0.5173788941
4744	0.5173524176
4745	0.5173367437
4746	0.5173189521
4747	0.5173020219
4748	0.5172847438
4749	0.5172704691
4750	0.5172418041
4751	0.5172188117
4752	0.5171976521
4753	0.5171757985
4754	0.5171568441
4755	0.5171468066
4756	0.517133729
4757	0.5171117371
4758	0.5171003703
4759	0.5170765306
4760	0.5170625367
4761	0.5170465076
4762	0.5170355148
4763	0.517022106
4764	0.5170080597
4765	0.5169937452
4766	0.5169763006
4767	0.5169601582
4768	0.5169440214
4769	0.5169121329
4770	0.5168971509
4771	0.5168773837
4772	0.5168600103
4773	0.5168471405
4774	0.5168364522
4775	0.5168221312
4776	0.5168037874
4777	0.5167912793
4778	0.5167703738
4779	0.5167540536
4780	0.5167338881
4781	0.5167187619
4782	0.5166985674
4783	0.5166773289
4784	0.5166549638
4785	0.5166327674
4786	0.5166164787
4787	0.5166021076
4788	0.5165831365
4789	0.5165720506
4790	0.516550743
4791	0.5165287789
4792	0.516516223
4793	0.5165042741
4794	0.5164840247
4795	0.5164616096
4796	0.5164452473
4797	0.5164278685
4798	0.5164094273
4799	0.5163914491
4800	0.5163750512
4801	0.5163612103
4802	0.5163442058
4803	0.5163336393
4804	0.5163209873
4805	0.5163070371
4806	0.5162953436
4807	0.5162826281
4808	0.5162751773
4809	0.5162597607
4810	0.5162448534
4811	0.5162310645
4812	0.5162123478
4813	0.5161973207
4814	0.5161848825
4815	0.516165795
4816	0.5161273122
4817	0.5161154097
4818	0.5160932708
4819	0.5160805662
4820	0.5160678565
4821	0.5160539099
4822	0.5160321263
4823	0.5160149885
4824	0.5160010561
4825	0.5159907664
4826	0.5159705966
4827	0.5159537198
4828	0.5159397869
4829	0.5159158252
4830	0.5158972623
4831	0.5158865341
4832	0.5158696449
4833	0.515853558
4834	0.5158369982
4835	0.5158256871
4836	0.5158026469
4837	0.5157865654
4838	0.5157688148
4839	0.5157583584
4840	0.5157414099
4841	0.5157216283
4842	0.5156966891
4843	0.5156809303
4844	0.5156707435
4845	0.5156568633
4846	0.5156444306
4847	0.5156225768
4848	0.5156067712
4849	0.5155909214
4850	0.515563411
4851	0.5155443384
4852	0.515528801
4853	0.515512612
4854	0.5155042723
4855	0.5154875061
4856	0.5154675654
4857	0.5154499195
4858	0.5154305875
4859	0.515418856
4860	0.5154048147
4861	0.5153902264
4862	0.5153699392
4863	0.515350223
4864	0.5153437912
4865	0.5153302128
4866	0.5153200148
4867	0.5152992848
4868	0.5152755233
4869	0.5152662004
4870	0.5152527044
4871	0.5152396884
4872	0.5152292901
4873	0.5152117832
4874	0.5151932851
4875	0.5151785669
4876	0.515166016
4877	0.5151557233
4878	0.5151470616
4879	0.5151330693
4880	0.5151249498
4881	0.5151062962
4882	0.515082139
4883	0.5150699155
4884	0.51504515
4885	0.5150269775
4886	0.5150137305
4887	0.5150044026
4888	0.5149844003
4889	0.5149655345
4890	0.5149523455
4891	0.5149410333
4892	0.5149224831
4893	0.5149006912
4894	0.514887351
4895	0.5148729246
4896	0.5148469405
4897	0.5148259802
4898	0.5148055047
4899	0.5147833326
4900	0.5147620032
4901	0.5147385391
4902	0.514723109
4903	0.5147050023
4904	0.5146949184
4905	0.5146809829
4906	0.5146650999
4907	0.5146458313
4908	0.5146287895
4909	0.5146134998
4910	0.5146038552
4911	0.5145826
4912	0.5145627469
4913	0.5145367986
4914	0.5145201693
4915	0.5145011434
4916	0.5144835639
4917	0.5144708569
4918	0.5144531529
4919	0.5144280071
4920	0.5144044856
4921	0.5143874337
4922	0.5143698493
4923	0.5143599201
4924	0.5143422799
4925	0.5143196057
4926	0.5142885166
4927	0.5142762552
4928	0.5142659611
4929	0.5142487937
4930	0.5142361898
4931	0.5142192351
4932	0.5142060012
4933	0.5141844926
4934	0.5141679797
4935	0.5141536155
4936	0.5141416133
4937	0.5141302464
4938	0.5141179045
4939	0.5140992474
4940	0.5140866266
4941	0.5140666813
4942	0.514050791
4943	0.5140397472
4944	0.5140238995
4945	0.5140056171
4946	0.5139896906
4947	0.5139744962
4948	0.5139467686
4949	0.5139277843
4950	0.5139084302
4951	0.5138882618
4952	0.5138765242
4953	0.5138622563
4954	0.5138461121
4955	0.5138292246
4956	0.5138124383
4957	0.5137966238
4958	0.5137743917
4959	0.5137559493
4960	0.5137355262
4961	0.5137214377
4962	0.5137092149
4963	0.51367874
4964	0.5136694114
4965	0.5136504943
4966	0.5136274746
4967	0.5136089657
4968	0.5135951322
4969	0.5135742211
4970	0.5135607216
4971	0.51354891
4972	0.51353412
4973	0.5135125493
4974	0.513498935
4975	0.5134794156
4976	0.5134629993
4977	0.5134522303
4978	0.5134382378
4979	0.5134273475
4980	0.5134009621
4981	0.5133917453
4982	0.5133751344
4983	0.5133611972
4984	0.5133449556
4985	0.5133305355
4986	0.5133141294
4987	0.5132961776
4988	0.5132777858
4989	0.5132571466
4990	0.5132325769
4991	0.5132238962
4992	0.513203955
4993	0.5131910105
4994	0.5131754042
4995	0.513159539
4996	0.5131453293
4997	0.5131273107
4998	0.5131139561
4999	0.5130963241
5000	0.5130752053
5001	0.5130625768
5002	0.5130447858
5003	0.5130364246
5004	0.5130218972
5005	0.5129863084
5006	0.5129722321
5007	0.5129447785
5008	0.512931429
5009	0.5129083787
5010	0.5129004886
5011	0.5128685871
5012	0.5128530418
5013	0.5128317047
5014	0.5128078496
5015	0.5127874151
5016	0.5127717466
5017	0.5127588807
5018	0.5127452639
5019	0.5127233772
5020	0.5127077485
5021	0.5126971719
5022	0.5126786294
5023	0.5126649022
5024	0.512645312
5025	0.5126249451
5026	0.5126064395
5027	0.5125958145
5028	0.5125761927
5029	0.5125608632
5030	0.5125506741
5031	0.5125319134
5032	0.5125131929
5033	0.5124983149
5034	0.5124776896
5035	0.5124632141
5036	0.5124484774
5037	0.5124338965
5038	0.5124228559
5039	0.5124085994
5040	0.5123937999
5041	0.5123791623
5042	0.5123685505
5043	0.5123531631
5044	0.5123376924
5045	0.5123248248
5046	0.5123071482
5047	0.5122987809
5048	0.5122787024
5049	0.5122688883
5050	0.5122527214
5051	0.5122320701
5052	0.5122155022
5053	0.5121990393
5054	0.5121868678
5055	0.5121665931
5056	0.5121556061
5057	0.5121386099
5058	0.5121254819
5059	0.5121113169
5060	0.5120906968
5061	0.5120761747
5062	0.5120491906
5063	0.5120355768
5064	0.512023938
5065	0.5120085542
5066	0.5119960878
5067	0.5119768959
5068	0.5119614505
5069	0.5119455871
5070	0.5119252321
5071	0.5119096886
5072	0.5118714763
5073	0.511854011
5074	0.5118382968
5075	0.5118182298
5076	0.5117947575
5077	0.5117878415
5078	0.5117746542
5079	0.5117594265
5080	0.5117460759
5081	0.5117320322
5082	0.5117209315
5083	0.5117011427
5084	0.5116831368
5085	0.5116680776
5086	0.5116428714
5087	0.511613562
5088	0.5116028894
5089	0.5115804285
5090	0.5115647342
5091	0.5115546543
5092	0.5115296705
5093	0.5114997497
5094	0.5114851108
5095	0.5114718241
5096	0.5114515547
5097	0.5114417866
5098	0.5114288679
5099	0.511401738
5100	0.5113877178
5101	0.5113727432
5102	0.5113621274
5103	0.5113442685
5104	0.511317024
5105	0.5113028716
5106	0.511283258
5107	0.5112647769
5108	0.5112510088
5109	0.5112372414
5110	0.5112164636
5111	0.5112084267
5112	0.5111962081
5113	0.51118065
5114	0.5111641954
5115	0.5111416238
5116	0.5111272944
5117	0.5111168949
5118	0.5110966445
5119	0.5110782806
5120	0.5110592427
5121	0.5110451214
5122	0.5110246953
5123	0.5110077948
5124	0.5109897285
5125	0.5109710028
5126	0.5109531009
5127	0.5109297803
5128	0.5109094162
5129	0.510894142
5130	0.5108668973
5131	0.5108573512
5132	0.510836835
5133	0.5108239676
5134	0.5108153922
5135	0.5107979346
5136	0.5107719886
5137	0.5107557239
5138	0.5107411372
5139	0.5107249782
5140	0.5107069243
5141	0.5106939914
5142	0.5106846902
5143	0.5106692308
5144	0.5106564134
5145	0.5106381259
5146	0.5106234899
5147	0.510599816
5148	0.5105839952
5149	0.5105738105
5150	0.5105602996
5151	0.5105469656
5152	0.5105320035
5153	0.5105035742
5154	0.5104937532
5155	0.5104769188
5156	0.5104606248
5157	0.510439191
5158	0.510422521
5159	0.5104105723
5160	0.5103897656
5161	0.5103767954
5162	0.5103661812
5163	0.5103463472
5164	0.5103349845
5165	0.5103176182
5166	0.5103025039
5167	0.5102829934
5168	0.5102600436
5169	0.5102531831
5170	0.5102389548
5171	0.5102228853
5172	0.5102112005
5173	0.510197861
5174	0.5101804742
5175	0.5101680438
5176	0.5101573159
5177	0.5101377024
5178	0.5101262307
5179	0.5101131385
5180	0.5100939532
5181	0.5100807138
5182	0.5100703717
5183	0.5100474148
5184	0.5100268187
5185	0.5100081485
5186	0.5099941441
5187	0.5099834747
5188	0.5099568412
5189	0.5099338453
5190	0.5099181305
5191	0.5099053783
5192	0.509889468
5193	0.5098579547
5194	0.5098462672
5195	0.5098287419
5196	0.5098120065
5197	0.5097972141
5198	0.5097796356
5199	0.5097626324
5200	0.5097402175
5201	0.509724313
5202	0.5097103731
5203	0.5096985812
5204	0.5096816342
5205	0.5096637812
5206	0.5096387516
5207	0.5096219704
5208	0.5096098863
5209	0.5095912343
5210	0.5095696804
5211	0.5095520134
5212	0.5095394113
5213	0.5095186501
5214	0.5095075545
5215	0.5094963583
5216	0.5094810762
5217	0.5094620537
5218	0.5094504218
5219	0.5094271491
5220	0.5094156815
5221	0.509397945
5222	0.5093899017
5223	0.5093721071
5224	0.50935279
5225	0.5093415883
5226	0.5093265294
5227	0.5093101524
5228	0.5092918775
5229	0.509278831
5230	0.5092609913
5231	0.5092422491
5232	0.5092290035
5233	0.5092006221
5234	0.5091813657
5235	0.5091675835
5236	0.509152899
5237	0.5091362732
5238	0.5091202448
5239	0.5090901839
5240	0.5090742382
5241	0.5090572271
5242	0.5090502609
5243	0.5090307989
5244	0.509018516
5245	0.5090096159
5246	0.5089954582
5247	0.508974221
5248	0.508960909
5249	0.5089467213
5250	0.5089345029
5251	0.5089127727
5252	0.5088787276
5253	0.5088624349
5254	0.5088468346
5255	0.508829135
5256	0.5088121482
5257	0.508789505
5258	0.508779805
5259	0.5087677292
5260	0.5087472003
5261	0.5087286529
5262	0.5087080727
5263	0.5086917165
5264	0.5086790688
5265	0.5086622321
5266	0.5086482916
5267	0.5086271545
5268	0.508613435
5269	0.5085970989
5270	0.5085833164
5271	0.5085675052
5272	0.5085498753
5273	0.5085223384
5274	0.5085118285
5275	0.5084935927
5276	0.5084809404
5277	0.5084536553
5278	0.5084407288
5279	0.5084189209
5280	0.5084011295
5281	0.5083920721
5282	0.5083819411
5283	0.5083644741
5284	0.5083436955
5285	0.5083295909
5286	0.5083177994
5287	0.508304741
5288	0.5082931828
5289	0.5082735436
5290	0.5082486594
5291	0.5082347697
5292	0.5082216917
5293	0.5082058717
5294	0.5081894097
5295	0.5081726377
5296	0.5081574063
5297	0.5081387489
5298	0.5081124305
5299	0.5080937897
5300	0.5080691368
5301	0.5080578737
5302	0.5080396578
5303	0.5080239009
5304	0.508009673
5305	0.5079863661
5306	0.5079777814
5307	0.5079612721
5308	0.5079517301
5309	0.5079315871
5310	0.50792081
5311	0.5079063539
5312	0.5078918257
5313	0.5078806705
5314	0.507862073
5315	0.5078443538
5316	0.5078292879
5317	0.5078156128
5318	0.5078002929
5319	0.5077889972
5320	0.5077755217
5321	0.507760086
5322	0.5077523623
5323	0.5077369728
5324	0.5077167066
5325	0.5077007612
5326	0.5076829043
5327	0.5076648913
5328	0.5076513972
5329	0.5076407786
5330	0.5076246956
5331	0.5076106475
5332	0.5076008829
5333	0.5075844246
5334	0.5075692642
5335	0.507552378
5336	0.50753259
5337	0.5075234247
5338	0.5075070362
5339	0.507488989
5340	0.5074711247
5341	0.5074541724
5342	0.5074348684
5343	0.5074156808
5344	0.5074098931
5345	0.5073942365
5346	0.5073800816
5347	0.5073684938
5348	0.5073555746
5349	0.5073432944
5350	0.5073309059
5351	0.5073078136
5352	0.5072885386
5353	0.5072694649
5354	0.5072592847
5355	0.5072460594
5356	0.5072336218
5357	0.507214223
5358	0.5071936179
5359	0.5071803181
5360	0.5071595816
5361	0.5071435826
5362	0.5071200482
5363	0.5071062166
5364	0.5070896861
5365	0.5070791602
5366	0.5070651786
5367	0.5070519313
5368	0.5070403014
5369	0.5070274368
5370	0.5070041835
5371	0.506993039
5372	0.5069829587
5373	0.5069696609
5374	0.5069565788
5375	0.5069308904
5376	0.5069143824
5377	0.5069046282
5378	0.506890407
5379	0.5068772091
5380	0.5068655186
5381	0.5068552757
5382	0.5068410828
5383	0.5068268599
5384	0.5068167287
5385	0.5068140457
5386	0.506800156
5387	0.5067855909
5388	0.506768611
5389	0.5067579959
5390	0.5067437815
5391	0.5067288167
5392	0.5067184726
5393	0.5066940038
5394	0.5066754151
5395	0.5066595973
5396	0.5066523688
5397	0.5066383255
5398	0.5066280328
5399	0.5066042768
5400	0.5065908669
5401	0.506566079
5402	0.5065502585
5403	0.50654174
5404	0.5065185222
5405	0.5065058596
5406	0.5064948701
5407	0.5064788432
5408	0.5064605684
5409	0.5064426497
5410	0.5064234054
5411	0.5064049067
5412	0.5063886923
5413	0.5063642501
5414	0.5063409221
5415	0.5063232769
5416	0.506317699
5417	0.5063077267
5418	0.5062956479
5419	0.5062841774
5420	0.5062696302
5421	0.5062500905
5422	0.5062381162
5423	0.506222571
5424	0.5062070998
5425	0.5061899431
5426	0.5061669449
5427	0.5061518678
5428	0.5061305686
5429	0.5061141043
5430	0.5060964173
5431	0.5060856399
5432	0.5060679569
5433	0.5060546014
5434	0.5060388409
5435	0.5060252344
5436	0.5060064738
5437	0.5059774208
5438	0.5059470634
5439	0.5059291611
5440	0.5059127
5441	0.5058913206
5442	0.5058587812
5443	0.5058375416
5444	0.5058190904
5445	0.5058056258
5446	0.5057907787
5447	0.5057779737
5448	0.5057641413
5449	0.505743774
5450	0.5057284166
5451	0.5057066419
5452	0.5056910499
5453	0.5056641361
5454	0.505646106
5455	0.5056286257
5456	0.5056045757
5457	0.5055782908
5458	0.5055558954
5459	0.5055386349
5460	0.5055231873
5461	0.5055069221
5462	0.5054947583
5463	0.5054807131
5464	0.5054625454
5465	0.5054366109
5466	0.5054186581
5467	0.5053977523
5468	0.505381136
5469	0.5053650562
5470	0.5053505793
5471	0.5053316507
5472	0.5053156925
5473	0.5053060441
5474	0.5052939844
5475	0.5052783832
5476	0.5052637002
5477	0.50525695
5478	0.5052405566
5479	0.5052210324
5480	0.5051950654
5481	0.5051865922
5482	0.5051728339
5483	0.5051644708
5484	0.5051522475
5485	0.5051292649
5486	0.5051150086
5487	0.5050956347
5488	0.5050797617
5489	0.5050686369
5490	0.5050530927
5491	0.5050360992
5492	0.5050227472
5493	0.5050069811
5494	0.504994181
5495	0.5049772396
5496	0.504963677
5497	0.5049468973
5498	0.5049316672
5499	0.5049149953
5500	0.5049063592
5501	0.5048890683
5502	0.5048739568
5503	0.5048560047
5504	0.5048385392
5505	0.5048215013
5506	0.5048096017
5507	0.5047839823
5508	0.5047687005
5509	0.504760037
5510	0.504744747
5511	0.5047333776
5512	0.504719746
5513	0.5046973486
5514	0.5046745015
5515	0.5046605602
5516	0.50464443
5517	0.5046233495
5518	0.5046081145
5519	0.5045933205
5520	0.5045622551
5521	0.5045459645
5522	0.5045364183
5523	0.5045260138
5524	0.5045003237
5525	0.5044799484
5526	0.5044584091
5527	0.5044450518
5528	0.5044291336
5529	0.5044111274
5530	0.5043974099
5531	0.5043868464
5532	0.5043662405
5533	0.5043529502
5534	0.5043391757
5535	0.5043219661
5536	0.5043073793
5537	0.5042963359
5538	0.504286028
5539	0.5042666826
5540	0.5042395653
5541	0.504227339
5542	0.5042167246
5543	0.5042003126
5544	0.5041692208
5545	0.504145891
5546	0.5041250089
5547	0.5041082791
5548	0.50408688
5549	0.5040684392
5550	0.5040576084
5551	0.5040489777
5552	0.5040353239
5553	0.5040160819
5554	0.5039935172
5555	0.5039825791
5556	0.5039664577
5557	0.5039520464
5558	0.503935944
5559	0.5039230833
5560	0.5039078454
5561	0.5038958876
5562	0.5038846846
5563	0.5038717103
5564	0.5038560186
5565	0.5038389761
5566	0.5038225459
5567	0.5038060922
5568	0.5037941849
5569	0.5037745545
5570	0.5037666036
5571	0.5037513238
5572	0.5037360015
5573	0.5037267269
5574	0.5037123083
5575	0.5036981464
5576	0.5036835747
5577	0.5036733593
5578	0.5036572257
5579	0.5036356649
5580	0.503618822
5581	0.5036061155
5582	0.503587721
5583	0.5035734612
5584	0.5035590925
5585	0.5035388123
5586	0.5035227298
5587	0.5035061289
5588	0.5034955128
5589	0.5034855945
5590	0.5034742316
5591	0.5034570714
5592	0.5034452777
5593	0.5034216474
5594	0.5034097945
5595	0.5033944631
5596	0.5033812626
5597	0.5033551704
5598	0.5033450203
5599	0.5033304861
5600	0.5033144428
5601	0.5033016302
5602	0.5032807705
5603	0.5032703977
5604	0.5032573155
5605	0.5032403798
5606	0.5032297674
5607	0.5032070931
5608	0.5031939286
5609	0.5031832525
5610	0.5031652143
5611	0.5031512291
5612	0.5031326986
5613	0.5031194355
5614	0.5030991166
5615	0.5030733302
5616	0.503059556
5617	0.5030517201
5618	0.5030379465
5619	0.5030258327
5620	0.5030060492
5621	0.5029937233
5622	0.5029826306
5623	0.5029659665
5624	0.5029494432
5625	0.5029347499
5626	0.502922203
5627	0.5029009828
5628	0.5028827442
5629	0.5028683267
5630	0.5028513923
5631	0.5028372662
5632	0.5028183906
5633	0.5027933577
5634	0.5027818923
5635	0.5027704903
5636	0.5027556945
5637	0.5027368146
5638	0.5027223852
5639	0.5027100005
5640	0.5026894685
5641	0.5026765402
5642	0.5026636796
5643	0.5026446471
5644	0.5026284062
5645	0.5026177429
5646	0.5026018791
5647	0.502583028
5648	0.5025684952
5649	0.502546317
5650	0.5025230637
5651	0.5025026222
5652	0.5024928685
5653	0.5024792315
5654	0.5024627168
5655	0.5024487871
5656	0.5024349451
5657	0.5024215338
5658	0.5024061473
5659	0.5023917305
5660	0.502370569
5661	0.5023581264
5662	0.5023395329
5663	0.502326599
5664	0.5023050356
5665	0.502280178
5666	0.5022574523
5667	0.502238776
5668	0.5022243066
5669	0.5022083739
5670	0.5021933539
5671	0.5021806681
5672	0.5021652227
5673	0.5021440989
5674	0.5021230156
5675	0.5021139558
5676	0.5021004412
5677	0.5020873624
5678	0.5020791528
5679	0.5020687325
5680	0.5020587494
5681	0.5020396839
5682	0.5020260251
5683	0.5020091964
5684	0.5019926047
5685	0.5019742615
5686	0.5019538321
5687	0.5019374035
5688	0.5019234619
5689	0.501902174
5690	0.5018903265
5691	0.5018664441
5692	0.5018462501
5693	0.50182694
5694	0.5018059347
5695	0.50179012
5696	0.5017830416
5697	0.5017722711
5698	0.5017605456
5699	0.5017433933
5700	0.5017321866
5701	0.5017168498
5702	0.5017031747
5703	0.5016935283
5704	0.5016758841
5705	0.5016502947
5706	0.501641772
5707	0.501628151
5708	0.5016143774
5709	0.5015963197
5710	0.5015824216
5711	0.5015665815
5712	0.5015546767
5713	0.5015447075
5714	0.5015264646
5715	0.5015132212
5716	0.5015035183
5717	0.5014866863
5718	0.5014692632
5719	0.5014584273
5720	0.5014371913
5721	0.501421512
5722	0.5014054562
5723	0.5013892705
5724	0.5013686206
5725	0.5013532948
5726	0.5013391893
5727	0.5013303962
5728	0.5013203135
5729	0.5013029565
5730	0.5012897762
5731	0.5012772904
5732	0.5012627925
5733	0.5012499844
5734	0.5012335872
5735	0.5012174704
5736	0.5012054253
5737	0.5011927724
5738	0.5011764688
5739	0.501168105
5740	0.5011520267
5741	0.5011353713
5742	0.5011252609
5743	0.5011070138
5744	0.5010960621
5745	0.5010808652
5746	0.5010707863
5747	0.5010597994
5748	0.5010366854
5749	0.5010241613
5750	0.5010009037
5751	0.5009850365
5752	0.5009508054
5753	0.5009399986
5754	0.5009303021
5755	0.5009209208
5756	0.500905315
5757	0.5008962005
5758	0.5008716847
5759	0.5008529076
5760	0.5008422931
5761	0.500827011
5762	0.5008142526
5763	0.5007977499
5764	0.5007839051
5765	0.5007725287
5766	0.500761154
5767	0.5007496763
5768	0.5007313993
5769	0.5007169696
5770	0.5006976686
5771	0.5006784253
5772	0.5006591447
5773	0.5006476724
5774	0.5006400448
5775	0.5006265377
5776	0.5006103358
5777	0.5005994027
5778	0.5005839289
5779	0.5005713322
5780	0.5005609007
5781	0.5005487765
5782	0.5005369905
5783	0.5005285736
5784	0.5005158816
5785	0.5005047362
5786	0.5004924632
5787	0.5004819084
5788	0.5004618734
5789	0.5004496962
5790	0.5004405817
5791	0.500425782
5792	0.5004131255
5793	0.5003919434
5794	0.5003739259
5795	0.5003629404
5796	0.5003368174
5797	0.5003250033
5798	0.5003051648
5799	0.5002836761
5800	0.5002645327
5801	0.5002450182
5802	0.500225303
5803	0.5001987648
5804	0.5001771821
5805	0.5001643118
5806	0.5001536988
5807	0.5001395259
5808	0.5001268491
5809	0.500114363
5810	0.5001050687
5811	0.5000948308
5812	0.5000858199
5813	0.5000594087
5814	0.5000464853
5815	0.5000332979
5816	0.5000130189
5817	0.4999930674
5818	0.4999750534
5819	0.4999586452
5820	0.4999480312
5821	0.499931519
5822	0.4999085395
5823	0.4998926471
5824	0.499877734
5825	0.4998619683
5826	0.4998453029
5827	0.4998212305
5828	0.4998089048
5829	0.4997812861
5830	0.4997640849
5831	0.4997512713
5832	0.4997298807
5833	0.4997192675
5834	0.4996936481
5835	0.499679546
5836	0.4996629777
5837	0.4996471116
5838	0.4996279632
5839	0.4996087125
5840	0.4995899442
5841	0.49957365
5842	0.4995611062
5843	0.4995477023
5844	0.4995343143
5845	0.4995151256
5846	0.4994979254
5847	0.4994829639
5848	0.4994632284
5849	0.4994421539
5850	0.4994280702
5851	0.4994128194
5852	0.4993945916
5853	0.4993867847
5854	0.4993757269
5855	0.4993659712
5856	0.4993466654
5857	0.4993228857
5858	0.4993105538
5859	0.4993002101
5860	0.4992770459
5861	0.499260735
5862	0.4992473797
