iter	Passed	Remaining
904	5292	579532
905	5298	579508
906	5304	579494
907	5309	579460
908	5315	579432
909	5321	579404
910	5326	579378
911	5332	579347
912	5337	579319
913	5343	579295
914	5349	579268
915	5354	579233
916	5360	579198
917	5366	579172
918	5371	579139
919	5377	579112
920	5382	579086
921	5388	579065
922	5394	579032
923	5399	579002
924	5405	578969
925	5411	578931
926	5416	578898
927	5422	578865
928	5427	578843
929	5433	578820
930	5439	578789
931	5444	578772
932	5450	578738
933	5456	578718
934	5461	578700
935	5467	578680
936	5473	578658
937	5478	578624
938	5484	578593
939	5490	578568
940	5495	578545
941	5501	578528
942	5507	578503
943	5512	578473
944	5518	578445
945	5524	578420
946	5529	578381
947	5535	578356
948	5540	578325
949	5546	578302
950	5552	578297
951	5558	578283
952	5563	578252
953	5569	578217
954	5574	578193
955	5580	578166
956	5586	578147
957	5591	578120
958	5597	578097
959	5603	578069
960	5608	578040
961	5614	578018
962	5620	577995
963	5625	577975
964	5631	577944
965	5637	577919
966	5642	577888
967	5648	577861
968	5654	577835
969	5659	577816
970	5665	577788
971	5671	577775
972	5676	577747
973	5682	577712
974	5687	577681
975	5693	577668
976	5699	577654
977	5705	577644
978	5710	577621
979	5716	577592
980	5721	577560
981	5727	577539
982	5733	577514
983	5739	577498
984	5744	577477
985	5750	577452
986	5756	577428
987	5761	577407
988	5767	577385
989	5773	577372
990	5778	577334
991	5784	577299
992	5789	577275
993	5795	577242
994	5801	577217
995	5806	577178
996	5812	577155
997	5817	577132
998	5823	577112
999	5829	577078
1000	5834	577057
1001	5840	577033
1002	5845	577002
1003	5851	576975
1004	5857	576945
1005	5862	576926
1006	5868	576899
1007	5874	576876
1008	5879	576865
1009	5885	576838
1010	5891	576821
1011	5896	576788
1012	5902	576772
1013	5908	576742
1014	5913	576703
1015	5919	576677
1016	5924	576657
1017	5930	576645
1018	5936	576628
1019	5942	576607
1020	5947	576574
1021	5953	576545
1022	5958	576524
1023	5964	576504
1024	5970	576493
1025	5975	576472
1026	5981	576451
1027	5987	576417
1028	5992	576400
1029	5998	576369
1030	6003	576341
1031	6009	576322
1032	6015	576296
1033	6021	576281
1034	6026	576257
1035	6032	576231
1036	6037	576200
1037	6043	576174
1038	6102	581261
1039	6109	581343
1040	6115	581356
1041	6121	581355
1042	6127	581357
1043	6133	581334
1044	6138	581313
1045	6144	581293
1046	6150	581268
1047	6155	581247
1048	6161	581223
1049	6167	581196
1050	6173	581174
1051	6178	581157
1052	6184	581128
1053	6190	581111
1054	6195	581085
1055	6201	581055
1056	6207	581037
1057	6212	581003
1058	6218	580976
1059	6224	580951
1060	6229	580937
1061	6235	580902
1062	6241	580883
1063	6256	581732
1064	6261	581708
1065	6267	581681
1066	6273	581673
1067	6279	581658
1068	6284	581629
1069	6290	581606
1070	6296	581577
1071	6301	581560
1072	6307	581535
1073	6313	581508
1074	6318	581483
1075	6324	581455
1076	6330	581419
1077	6335	581381
1078	6341	581351
1079	6346	581331
1080	6352	581309
1081	6358	581288
1082	6364	581271
1083	6369	581243
1084	6375	581216
1085	6381	581196
1086	6387	581197
1087	6392	581164
1088	6398	581134
1089	6403	581110
1090	6409	581076
1091	6415	581046
1092	6420	581021
1093	6426	581002
1094	6432	580994
1095	6437	580966
1096	6443	580943
1097	6449	580918
1098	6455	580897
1099	6460	580875
1100	6466	580846
1101	6472	580827
1102	6477	580792
1103	6483	580766
1104	6488	580736
1105	6494	580707
1106	6500	580689
1107	6505	580673
1108	6511	580649
1109	6517	580619
1110	6522	580605
1111	6528	580579
1112	6534	580546
1113	6539	580527
1114	6545	580499
1115	6551	580466
1116	6556	580435
1117	6562	580406
1118	6567	580383
1119	6573	580350
1120	6579	580324
1121	6584	580300
1122	6590	580267
1123	6596	580247
1124	6601	580227
1125	6607	580208
1126	6613	580184
1127	6618	580160
1128	6624	580133
1129	6630	580107
1130	6635	580078
1131	6641	580055
1132	6647	580038
1133	6652	580017
1134	6658	579995
1135	6664	579962
1136	6669	579921
1137	6678	580210
1138	6684	580191
1139	6690	580174
1140	6695	580150
1141	6701	580124
1142	6707	580104
1143	6712	580082
1144	6718	580061
1145	6724	580029
1146	6729	580002
1147	6735	579976
1148	6741	579944
1149	6746	579924
1150	6752	579899
1151	6757	579870
1152	6763	579840
1153	6769	579818
1154	6774	579792
1155	6780	579780
1156	6786	579760
1157	6792	579737
1158	6797	579716
1159	6803	579696
1160	6809	579675
1161	6814	579654
1162	6820	579623
1163	6826	579608
1164	6831	579587
1165	6837	579557
1166	6842	579529
1167	6848	579507
1168	6854	579477
1169	6859	579447
1170	6865	579422
1171	6871	579398
1172	6876	579371
1173	6882	579354
1174	6888	579332
1175	6893	579309
1176	6899	579281
1177	6904	579256
1178	6910	579237
1179	6916	579214
1180	6921	579188
1181	6927	579164
1182	6933	579135
1183	6938	579113
1184	6944	579091
1185	6950	579072
1186	6955	579053
1187	6961	579036
1188	6967	579019
1189	6973	578995
1190	6978	578985
1191	6984	578955
1192	6989	578921
1193	6995	578900
1194	7001	578871
1195	7006	578856
1196	7012	578828
1197	7018	578799
1198	7023	578778
1199	7029	578753
1200	7035	578729
1201	7040	578710
1202	7046	578686
1203	7051	578655
1204	7057	578629
1205	7063	578606
1206	7068	578586
1207	7074	578561
1208	7080	578540
1209	7085	578510
1210	7091	578490
1211	7160	583625
1212	7166	583682
1213	7172	583680
1214	7178	583677
1215	7184	583674
1216	7190	583674
1217	7196	583641
1218	7202	583615
1219	7207	583593
1220	7213	583569
1221	7219	583542
1222	7224	583529
1223	7230	583504
1224	7236	583471
1225	7241	583452
1226	7247	583425
1227	7253	583393
1228	7258	583369
1229	7264	583344
1230	7270	583321
1231	7275	583292
1232	7281	583277
1233	7287	583258
1234	7292	583232
1235	7304	583688
1236	7310	583668
1237	7316	583647
1238	7321	583617
1239	7327	583591
1240	7332	583558
1241	7338	583539
1242	7344	583514
1243	7350	583495
1244	7355	583472
1245	7361	583448
1246	7367	583420
1247	7372	583395
