iter	MultiClass
6996	1.185996619
6997	1.185983798
6998	1.185972584
6999	1.185964557
7000	1.185941322
7001	1.185924885
7002	1.185903785
7003	1.185869438
7004	1.185858808
7005	1.185841307
7006	1.185823297
7007	1.18580598
7008	1.185780244
7009	1.185768424
7010	1.185745619
7011	1.185734158
7012	1.185719872
7013	1.185711848
7014	1.185692729
7015	1.18568571
7016	1.185676182
7017	1.18566418
7018	1.185654374
7019	1.185644937
7020	1.185632594
7021	1.185620704
7022	1.18561092
7023	1.185601272
7024	1.185593848
7025	1.185582758
7026	1.185569152
7027	1.185559054
7028	1.185545055
7029	1.185535671
7030	1.185521061
7031	1.185504914
7032	1.185496195
7033	1.185470405
7034	1.185442726
7035	1.18542633
7036	1.185405343
7037	1.185395096
7038	1.185386881
7039	1.185367322
7040	1.185356174
7041	1.185346589
7042	1.185329794
7043	1.185311809
7044	1.185293621
7045	1.185287262
7046	1.185271531
7047	1.18526387
7048	1.185257153
7049	1.18524333
7050	1.185235446
7051	1.185217755
7052	1.1852113
7053	1.185187695
7054	1.185175379
7055	1.185165684
7056	1.185150525
7057	1.185140907
7058	1.185122639
7059	1.185109974
7060	1.185101186
7061	1.185094338
7062	1.185082198
7063	1.185073887
7064	1.185055478
7065	1.185044316
7066	1.185026172
7067	1.185011667
7068	1.185005262
7069	1.184994344
7070	1.184989255
7071	1.184978798
7072	1.184972224
7073	1.184957774
7074	1.184950686
7075	1.18493733
7076	1.184920253
7077	1.18489927
7078	1.184886718
7079	1.18487067
7080	1.184860563
7081	1.184847707
7082	1.184837893
7083	1.184823628
7084	1.184814492
7085	1.18480251
7086	1.184784352
7087	1.184769803
7088	1.184754509
7089	1.184735914
7090	1.184725707
7091	1.184712112
7092	1.184698991
7093	1.184675308
7094	1.184655516
7095	1.18464149
7096	1.184623655
7097	1.184601502
7098	1.184590155
7099	1.18458035
7100	1.184571316
7101	1.184561246
7102	1.184536654
7103	1.184526466
7104	1.184514908
7105	1.184505864
7106	1.18449842
7107	1.184488306
7108	1.184474935
7109	1.184457122
7110	1.184438741
7111	1.184428111
7112	1.184413077
7113	1.184403445
7114	1.184393565
7115	1.184379892
7116	1.184368036
7117	1.184343823
7118	1.184326828
7119	1.184314832
7120	1.184307199
7121	1.184294655
7122	1.184263845
7123	1.184256956
7124	1.184243887
7125	1.184230855
7126	1.184217034
7127	1.184209899
7128	1.184200649
7129	1.184191144
7130	1.184178334
7131	1.184157593
7132	1.184146448
7133	1.184127619
7134	1.184110637
7135	1.184103845
7136	1.184092285
7137	1.184075079
7138	1.184059729
7139	1.184039816
7140	1.184022861
7141	1.184005624
7142	1.183993536
7143	1.183982091
7144	1.183972569
7145	1.183964551
7146	1.183948637
7147	1.183943214
7148	1.183936644
7149	1.183930386
7150	1.183913164
7151	1.183896806
7152	1.183886549
7153	1.183861347
7154	1.183850927
7155	1.18383862
7156	1.183826311
7157	1.18381668
7158	1.183803631
7159	1.183781264
7160	1.183762476
7161	1.183755697
7162	1.183746484
7163	1.183732772
7164	1.183719098
7165	1.183711313
7166	1.183697262
7167	1.183685604
7168	1.183677748
7169	1.183667205
7170	1.183654477
7171	1.183644716
7172	1.183636178
7173	1.183627294
7174	1.183620571
7175	1.183604415
7176	1.183588025
7177	1.183574309
7178	1.183553046
7179	1.183540712
7180	1.183521984
7181	1.183508109
7182	1.183484184
7183	1.18346935
7184	1.183440602
7185	1.183420241
7186	1.183407173
7187	1.183382347
7188	1.1833648
7189	1.183348575
7190	1.183336035
7191	1.183319282
7192	1.183308951
7193	1.183299013
7194	1.183288206
7195	1.183277573
7196	1.183259297
7197	1.183243807
7198	1.183233883
7199	1.183224381
7200	1.183206071
7201	1.18318558
7202	1.18317342
7203	1.183159562
7204	1.183152853
7205	1.183139835
7206	1.18312737
7207	1.183120401
7208	1.183100441
7209	1.183091265
7210	1.183055658
7211	1.183049353
7212	1.183029416
7213	1.183016482
7214	1.183004996
7215	1.182977788
7216	1.182971612
7217	1.182963385
7218	1.182942631
7219	1.182925154
7220	1.182916345
7221	1.182902261
7222	1.182890619
7223	1.182882242
7224	1.182873166
7225	1.182865154
7226	1.182855595
7227	1.182844439
7228	1.18282133
7229	1.182787195
7230	1.18277055
7231	1.182754124
7232	1.182745452
7233	1.182731974
7234	1.182718525
7235	1.182688071
7236	1.182682016
7237	1.182675389
7238	1.182664311
7239	1.182651901
7240	1.182636765
7241	1.182605391
7242	1.18259531
7243	1.182586695
7244	1.182578635
7245	1.182565953
7246	1.182552579
7247	1.182542258
7248	1.182525983
7249	1.182516896
7250	1.182497093
7251	1.18248637
7252	1.182473743
7253	1.182452942
7254	1.182438308
7255	1.182430125
7256	1.182407445
7257	1.18239631
7258	1.182374724
7259	1.182363777
7260	1.182347504
7261	1.182316791
7262	1.182308326
7263	1.182302034
7264	1.182283893
7265	1.182277422
7266	1.182264574
7267	1.18224557
7268	1.182233115
7269	1.182206033
7270	1.182191876
7271	1.182161953
7272	1.182149883
7273	1.182139648
7274	1.182133341
7275	1.182119721
7276	1.1821117
7277	1.182096336
7278	1.182086735
7279	1.182076514
7280	1.182061744
7281	1.182056285
7282	1.182024242
7283	1.182000755
7284	1.181989555
7285	1.181980644
7286	1.181966355
7287	1.181952249
7288	1.18193008
7289	1.181917998
7290	1.18190029
7291	1.181887863
7292	1.181874933
7293	1.181862036
7294	1.181847136
7295	1.181828458
7296	1.181804157
7297	1.181786651
7298	1.181773458
7299	1.181753968
7300	1.181738263
7301	1.181727399
7302	1.181717161
7303	1.181688294
7304	1.181677743
7305	1.181664451
7306	1.181643898
7307	1.18163784
7308	1.181625112
7309	1.181618334
7310	1.181602593
7311	1.181581012
7312	1.181574365
7313	1.181563302
7314	1.181544756
7315	1.18152743
7316	1.181506552
7317	1.181493077
7318	1.181486132
7319	1.181471021
7320	1.181457441
7321	1.181444527
7322	1.181435348
7323	1.181425682
7324	1.181414831
7325	1.181398849
7326	1.181381088
7327	1.181369677
7328	1.181357905
7329	1.181342232
7330	1.181330384
7331	1.181318577
7332	1.181313975
7333	1.181300621
7334	1.181286786
7335	1.181270724
7336	1.181258839
7337	1.181240145
7338	1.181223557
7339	1.181212462
7340	1.181201444
7341	1.181191247
7342	1.181175093
7343	1.181162183
7344	1.181144356
7345	1.181131264
7346	1.181111709
7347	1.18110275
7348	1.18108762
7349	1.181070904
7350	1.181059787
7351	1.181048022
7352	1.181036591
7353	1.181019101
7354	1.18100104
7355	1.180987229
7356	1.180970606
7357	1.18094358
7358	1.180913793
7359	1.180901124
7360	1.180882558
7361	1.180870843
7362	1.1808558
7363	1.18084556
7364	1.180825762
7365	1.18081848
7366	1.1807989
7367	1.180789934
7368	1.180779365
7369	1.180762003
7370	1.180753121
7371	1.180743547
7372	1.180732626
7373	1.180720175
7374	1.180707072
7375	1.180702488
7376	1.180680981
7377	1.18066598
7378	1.180643516
7379	1.180626521
7380	1.180611836
7381	1.180594662
7382	1.180587684
7383	1.180571564
7384	1.180559154
7385	1.180543623
7386	1.180526562
7387	1.180516901
7388	1.18050662
7389	1.180500506
7390	1.180490588
7391	1.18048065
7392	1.180467225
7393	1.180454102
7394	1.180439928
7395	1.180429929
7396	1.180402001
7397	1.180394934
7398	1.18036161
7399	1.180351601
7400	1.180340112
7401	1.180328611
7402	1.180321249
7403	1.180309262
7404	1.180299144
7405	1.18028658
7406	1.180260601
7407	1.180253285
7408	1.180234529
7409	1.180213739
7410	1.180199988
7411	1.180191724
7412	1.180179411
7413	1.180160092
7414	1.180144555
7415	1.180129365
7416	1.180122467
7417	1.180116276
7418	1.180109259
7419	1.180095872
7420	1.180084274
7421	1.180070988
7422	1.180060401
7423	1.180041757
7424	1.180027705
7425	1.180016052
7426	1.17999491
7427	1.179983769
7428	1.179953098
7429	1.179933026
7430	1.179913346
7431	1.179894951
7432	1.179886104
7433	1.179873974
7434	1.179849555
7435	1.179837415
7436	1.179808124
7437	1.179799491
7438	1.179781521
7439	1.179757822
7440	1.179749954
7441	1.179734632
7442	1.179720972
7443	1.179705839
7444	1.17969076
7445	1.179673995
7446	1.179664087
7447	1.179648741
7448	1.179629818
7449	1.179612087
7450	1.179603374
7451	1.179588493
7452	1.179567378
7453	1.179560467
7454	1.179551798
7455	1.1795266
7456	1.179508158
7457	1.179476438
7458	1.179459953
7459	1.17944415
7460	1.179431868
7461	1.179416685
7462	1.179407278
7463	1.179393753
7464	1.179376037
7465	1.179358275
7466	1.17933928
7467	1.17931966
7468	1.179310169
7469	1.17930465
7470	1.179275977
7471	1.179264962
7472	1.179257223
7473	1.179231662
7474	1.179215132
7475	1.179206379
7476	1.17919638
7477	1.179180312
7478	1.179168513
7479	1.179158696
7480	1.179143756
7481	1.179130456
7482	1.179116003
7483	1.179100379
7484	1.179087115
7485	1.179079809
7486	1.179058162
7487	1.179023662
7488	1.179006396
7489	1.179000982
7490	1.178989007
7491	1.17897411
7492	1.178942867
7493	1.178920336
7494	1.178917154
7495	1.178898001
7496	1.178884168
7497	1.178870202
7498	1.17885921
7499	1.178848602
7500	1.178837271
7501	1.178813948
7502	1.178806316
7503	1.178793646
7504	1.178781257
7505	1.178769228
7506	1.178756702
7507	1.178742459
7508	1.178724725
7509	1.178712217
7510	1.178685505
7511	1.17866156
7512	1.178646415
7513	1.178612524
7514	1.178600101
7515	1.17859449
7516	1.178576502
7517	1.17855438
7518	1.178541966
7519	1.178533995
7520	1.178523558
7521	1.178509117
7522	1.178483959
7523	1.178471498
7524	1.178458609
7525	1.178428875
7526	1.178407143
7527	1.178393369
7528	1.178378433
7529	1.17834679
7530	1.178340167
7531	1.178328051
7532	1.178319252
7533	1.178309376
7534	1.178290495
7535	1.17828055
7536	1.178269319
7537	1.178260628
7538	1.178238879
7539	1.178223727
7540	1.178200871
7541	1.178192075
7542	1.178175187
7543	1.178148528
7544	1.178140238
7545	1.178124832
7546	1.178105908
7547	1.178099416
7548	1.178069199
7549	1.178052215
7550	1.178042956
7551	1.178032061
7552	1.178012913
7553	1.177995779
7554	1.177987861
7555	1.177973582
7556	1.177966407
7557	1.177944074
7558	1.17793157
7559	1.177916868
7560	1.177902737
7561	1.177892995
7562	1.177884977
7563	1.177873937
7564	1.177862363
7565	1.177853348
7566	1.177841874
7567	1.177833253
7568	1.177808514
7569	1.177793101
7570	1.177756485
7571	1.177746003
7572	1.177733278
7573	1.177719304
7574	1.177710383
7575	1.177699806
7576	1.177682013
7577	1.177670268
7578	1.177660335
7579	1.177646762
7580	1.177637836
7581	1.177630559
7582	1.177615975
7583	1.17760604
7584	1.17760035
7585	1.177583005
7586	1.17757184
7587	1.177557212
7588	1.177547464
7589	1.177538286
7590	1.177523537
7591	1.177514836
7592	1.177501657
7593	1.17748554
7594	1.177464082
7595	1.17744587
7596	1.177436628
7597	1.177430274
7598	1.177408396
7599	1.177384178
7600	1.177362395
7601	1.177348982
7602	1.177339015
7603	1.177325467
7604	1.17731577
7605	1.177304371
7606	1.177288811
7607	1.177278783
7608	1.177265491
7609	1.177252227
7610	1.177213298
7611	1.177201915
7612	1.177192125
7613	1.17718191
7614	1.177170569
7615	1.177161029
7616	1.177142529
7617	1.177135612
7618	1.17712226
7619	1.177112631
7620	1.177103331
7621	1.177092772
7622	1.177075024
7623	1.177063952
7624	1.177055669
7625	1.177036541
7626	1.177019732
7627	1.177012059
7628	1.176990626
7629	1.176972344
7630	1.176963102
7631	1.176949223
7632	1.176936914
7633	1.176917821
7634	1.176908912
7635	1.17688773
7636	1.176870342
7637	1.176862955
7638	1.17685409
7639	1.176842661
7640	1.176830423
7641	1.176818207
7642	1.176800092
7643	1.176785953
7644	1.176773636
7645	1.176759541
7646	1.176751409
7647	1.176741564
7648	1.176728289
7649	1.176712404
7650	1.176703883
7651	1.176690709
7652	1.176676353
7653	1.176661793
7654	1.176647538
7655	1.176628728
7656	1.176615023
7657	1.176599562
7658	1.176585331
7659	1.176563944
7660	1.176552139
7661	1.17654441
7662	1.176528595
7663	1.176504662
7664	1.17649637
7665	1.176487484
7666	1.176472403
7667	1.176464961
7668	1.176449256
7669	1.176431726
7670	1.176404203
7671	1.176391956
7672	1.176361046
7673	1.176349084
7674	1.176330805
7675	1.176320363
7676	1.176311149
7677	1.176295067
7678	1.176273454
7679	1.176258504
7680	1.176251828
7681	1.176235392
7682	1.176223734
7683	1.176203917
7684	1.176195341
7685	1.176179868
7686	1.176161504
7687	1.176137948
7688	1.176117328
7689	1.176109012
7690	1.176095113
7691	1.176081404
7692	1.176064067
7693	1.176059374
7694	1.176042445
7695	1.176035901
7696	1.176005627
7697	1.175990967
7698	1.175977871
7699	1.1759707
7700	1.175941836
7701	1.175931464
7702	1.175919035
7703	1.175899707
7704	1.175889558
7705	1.175867858
7706	1.175853112
7707	1.175844566
7708	1.17583545
7709	1.175822882
7710	1.175818043
7711	1.175806146
7712	1.17579442
7713	1.175782807
7714	1.175769991
7715	1.175751308
7716	1.175738004
7717	1.175730386
7718	1.175711769
7719	1.175699672
7720	1.175679831
7721	1.175670279
7722	1.17566128
7723	1.175641706
7724	1.175627699
7725	1.175608196
7726	1.175594263
7727	1.175584521
7728	1.175573663
7729	1.175564641
7730	1.175548161
7731	1.175536475
7732	1.175519199
7733	1.175504082
7734	1.175496414
7735	1.175474069
7736	1.175456765
7737	1.175444417
7738	1.175436546
7739	1.175417623
7740	1.175384865
7741	1.175375555
7742	1.175344052
7743	1.175331101
7744	1.175322698
7745	1.175317583
7746	1.17529416
7747	1.175272832
7748	1.175265919
7749	1.175244819
7750	1.175230594
7751	1.175222574
7752	1.175209599
7753	1.175197224
7754	1.17518417
7755	1.17517518
7756	1.175162608
7757	1.175149132
7758	1.175134763
7759	1.175125243
7760	1.175107228
7761	1.1750792
7762	1.175044241
7763	1.175032523
7764	1.175023726
7765	1.175005949
7766	1.175002965
7767	1.174989573
7768	1.174976994
7769	1.174961638
7770	1.174943478
7771	1.174927135
7772	1.174915276
7773	1.174901662
7774	1.174890117
7775	1.174879054
7776	1.174857237
7777	1.174845444
7778	1.174834415
7779	1.17482144
7780	1.174805796
7781	1.17479247
7782	1.174773998
7783	1.174764399
7784	1.174750374
7785	1.174732536
7786	1.174718517
7787	1.174706675
7788	1.174698435
7789	1.174689722
7790	1.174678405
7791	1.174670785
7792	1.174659511
7793	1.174635517
7794	1.174622373
7795	1.174614137
7796	1.174608129
7797	1.174593775
7798	1.1745801
7799	1.17455778
7800	1.174535539
7801	1.174518608
7802	1.174490609
7803	1.174473822
7804	1.174449885
7805	1.174434436
7806	1.174425695
7807	1.174411343
7808	1.174392774
7809	1.17436765
7810	1.174353423
7811	1.174336178
7812	1.17432435
7813	1.174312635
7814	1.174292504
7815	1.174283227
7816	1.174273386
7817	1.174247381
7818	1.174223101
7819	1.174210405
7820	1.17418219
7821	1.174161436
7822	1.174133671
7823	1.17411141
7824	1.174078617
7825	1.17404367
7826	1.174023881
7827	1.174016675
7828	1.173993883
7829	1.173983471
7830	1.17396788
7831	1.173938781
7832	1.173921327
7833	1.173908532
7834	1.173893638
7835	1.173882062
7836	1.17386648
7837	1.173852248
7838	1.173833377
7839	1.173812935
7840	1.173801804
7841	1.173795734
7842	1.173774869
7843	1.173766086
7844	1.173736216
7845	1.173724779
7846	1.173702859
7847	1.173692417
7848	1.1736794
7849	1.173668324
7850	1.173659874
7851	1.173646099
7852	1.173631335
7853	1.173620329
7854	1.173593769
7855	1.173585368
7856	1.173570614
7857	1.173553341
7858	1.173534731
7859	1.173523625
7860	1.173519396
7861	1.173506686
7862	1.173495194
7863	1.173472144
7864	1.173466958
7865	1.173452397
7866	1.173424446
7867	1.173415933
7868	1.173404505
7869	1.173378226
7870	1.173364799
7871	1.173342403
7872	1.173323433
7873	1.173314882
7874	1.173296012
7875	1.173281963
7876	1.173248264
7877	1.173241012
7878	1.17322685
7879	1.173219639
7880	1.173200664
7881	1.173187281
7882	1.173177836
7883	1.173166357
7884	1.173159938
7885	1.173149031
7886	1.173131179
7887	1.173121958
7888	1.173107934
7889	1.173089282
7890	1.173082042
7891	1.173067452
7892	1.173039306
7893	1.173034817
7894	1.173016229
7895	1.173002367
7896	1.172982965
7897	1.172972952
7898	1.172956364
7899	1.172943769
7900	1.172912761
7901	1.172904734
7902	1.172890701
7903	1.172881125
7904	1.172868567
7905	1.172856317
7906	1.172837511
7907	1.172827426
7908	1.172806258
7909	1.172792118
7910	1.172781694
7911	1.172766487
7912	1.172744441
7913	1.172733125
7914	1.172721061
7915	1.172704503
7916	1.172693099
7917	1.172676289
7918	1.172665686
7919	1.172653578
7920	1.17264071
7921	1.172613379
7922	1.172601378
7923	1.172575374
7924	1.172559194
7925	1.172543567
7926	1.17252496
7927	1.172510412
7928	1.172502993
7929	1.172488707
7930	1.172466549
7931	1.172448862
7932	1.172430289
7933	1.172418997
7934	1.172403819
7935	1.172388349
7936	1.172367096
7937	1.172347834
7938	1.172340548
7939	1.172331576
7940	1.172321827
7941	1.172307583
7942	1.172289513
7943	1.17227543
7944	1.17225487
7945	1.172247503
7946	1.172234741
7947	1.172218529
7948	1.172209071
7949	1.172200294
7950	1.172188324
7951	1.172174557
7952	1.172162244
7953	1.172140716
7954	1.172132337
7955	1.172121458
7956	1.172107819
7957	1.172093888
7958	1.172089235
7959	1.172069348
7960	1.172052093
7961	1.172041798
7962	1.172024948
7963	1.17201452
7964	1.172002984
7965	1.17197691
7966	1.171962312
7967	1.171929376
7968	1.17191729
7969	1.171905525
7970	1.171887021
7971	1.171877213
7972	1.171857772
7973	1.171830148
7974	1.171812255
7975	1.171798785
7976	1.171781151
7977	1.171771956
7978	1.171754007
7979	1.171744537
7980	1.171730702
7981	1.171716489
7982	1.171701612
7983	1.171692218
7984	1.171676488
7985	1.171647536
7986	1.171634931
7987	1.171619708
7988	1.171604661
7989	1.17159523
7990	1.171580895
7991	1.17157251
7992	1.171553096
7993	1.171539723
7994	1.171525644
7995	1.171508385
7996	1.171497062
7997	1.171472394
7998	1.171464156
7999	1.171452508
8000	1.171440956
8001	1.17143052
8002	1.171411196
8003	1.171400081
8004	1.171383616
8005	1.171376945
8006	1.171368162
8007	1.17135307
8008	1.171342553
8009	1.171322059
8010	1.171303217
8011	1.171293407
8012	1.171280341
8013	1.171266281
8014	1.171249708
8015	1.171232672
8016	1.171216341
8017	1.171205721
8018	1.171192582
8019	1.171173335
8020	1.171151455
8021	1.171138908
8022	1.171121313
8023	1.171110603
8024	1.171103444
8025	1.171080586
8026	1.171076239
8027	1.171062808
8028	1.171057152
8029	1.171041132
8030	1.171031899
8031	1.171011058
8032	1.170999737
8033	1.170978836
8034	1.170965434
8035	1.170955796
8036	1.170946243
8037	1.17091469
8038	1.170901612
8039	1.170872689
8040	1.170861204
8041	1.170842174
8042	1.170821434
8043	1.17081166
8044	1.170805396
8045	1.170753152
8046	1.170739845
8047	1.17072378
8048	1.17071697
8049	1.170706515
8050	1.170685806
8051	1.17067356
8052	1.170654313
8053	1.170641733
8054	1.170626572
8055	1.170616838
8056	1.170604715
8057	1.17059368
8058	1.170577581
8059	1.170558443
8060	1.170535484
8061	1.170523912
8062	1.170500716
8063	1.170485278
8064	1.170477054
8065	1.170466907
8066	1.170430544
8067	1.170419029
8068	1.170401145
8069	1.170388834
8070	1.170378963
8071	1.170358415
8072	1.170343218
8073	1.170335214
8074	1.170306987
8075	1.170297263
8076	1.170279188
8077	1.170268703
8078	1.170251553
8079	1.1702263
8080	1.1702129
8081	1.170196346
8082	1.170171155
8083	1.170158116
8084	1.170146999
8085	1.170129859
8086	1.170100496
8087	1.170084194
8088	1.170065517
8089	1.170053719
8090	1.170041991
8091	1.170031052
8092	1.170016451
8093	1.169988209
8094	1.169977062
8095	1.169960784
8096	1.169952943
8097	1.169940807
8098	1.16992163
8099	1.169910417
8100	1.169873562
8101	1.169856286
8102	1.169847024
8103	1.169828472
8104	1.16981921
8105	1.16980762
8106	1.169792203
8107	1.169777952
8108	1.169754603
8109	1.169734979
8110	1.169711347
8111	1.16969909
8112	1.16967886
8113	1.169671651
8114	1.169655036
8115	1.16963065
8116	1.169607377
8117	1.169587433
8118	1.169567502
8119	1.169556144
8120	1.169545892
8121	1.169533759
8122	1.169514668
8123	1.169495621
8124	1.169477877
8125	1.169464728
8126	1.16945228
8127	1.169425727
8128	1.169409928
8129	1.169401423
8130	1.16939111
8131	1.169374111
8132	1.169364585
8133	1.169354772
8134	1.16933483
8135	1.169324242
8136	1.169297622
8137	1.169287373
8138	1.169275615
8139	1.169269258
8140	1.169257927
8141	1.169246052
8142	1.169231041
8143	1.169220855
8144	1.16919655
8145	1.169182756
8146	1.169163479
8147	1.169148761
8148	1.169131541
8149	1.16911558
8150	1.169100491
8151	1.169087732
8152	1.169069075
8153	1.169057977
8154	1.169047227
8155	1.169036198
8156	1.169023258
8157	1.168999048
8158	1.168974133
8159	1.168960591
8160	1.168947002
8161	1.168930399
8162	1.168921872
8163	1.168910062
8164	1.168893135
8165	1.168880469
8166	1.168872176
8167	1.168857125
8168	1.168841255
8169	1.168811527
8170	1.168795318
8171	1.168785563
8172	1.168774113
8173	1.168763501
8174	1.168750034
8175	1.168738513
8176	1.168721936
8177	1.168700189
8178	1.168693543
8179	1.168683121
8180	1.168657471
8181	1.168647646
8182	1.168635963
8183	1.168630031
8184	1.16862435
8185	1.168598425
8186	1.168582802
8187	1.168569325
8188	1.168544123
8189	1.168532695
8190	1.168521939
8191	1.16850943
8192	1.1684897
8193	1.168478321
8194	1.168469616
8195	1.168458298
8196	1.168441856
8197	1.168434666
8198	1.168422573
8199	1.168413865
8200	1.168404292
8201	1.168394861
8202	1.168383936
8203	1.16836552
8204	1.168356414
8205	1.168348597
8206	1.168329972
8207	1.168325732
8208	1.168285849
8209	1.168267493
8210	1.168255703
8211	1.168240332
8212	1.168217859
8213	1.168200014
8214	1.168185071
8215	1.168174666
8216	1.168152626
8217	1.16812893
8218	1.168106361
8219	1.168089558
8220	1.168069301
8221	1.168057746
8222	1.168047007
8223	1.168036913
8224	1.168010888
8225	1.168001511
8226	1.167993257
8227	1.167966546
8228	1.167952653
8229	1.167946953
8230	1.167937267
8231	1.167926135
8232	1.167914358
8233	1.16789253
8234	1.167883309
8235	1.167874463
8236	1.167853571
8237	1.16784044
8238	1.167833935
8239	1.167822364
8240	1.167805393
8241	1.16779511
8242	1.167783585
8243	1.167773698
8244	1.167764471
8245	1.167753115
8246	1.16773947
8247	1.167719032
8248	1.167705881
8249	1.167688786
8250	1.167677225
8251	1.167663496
8252	1.167637878
8253	1.167616914
8254	1.167602614
8255	1.167588165
8256	1.167569306
8257	1.167544969
8258	1.167532793
8259	1.167520376
8260	1.167505797
8261	1.167489834
8262	1.167475682
8263	1.167456635
8264	1.16742688
8265	1.167407398
8266	1.167400395
8267	1.167361182
8268	1.167348417
8269	1.167331994
8270	1.167310634
8271	1.167296791
8272	1.167253933
8273	1.167246803
8274	1.167233136
8275	1.167215612
8276	1.167204079
8277	1.167191401
8278	1.167177579
8279	1.16716598
8280	1.167150866
8281	1.167136628
8282	1.167124075
8283	1.167107735
8284	1.16708827
8285	1.167057034
8286	1.167043711
8287	1.167032009
8288	1.167013611
8289	1.167007047
8290	1.166996571
8291	1.166971569
8292	1.166957216
8293	1.166949704
8294	1.166936601
8295	1.166929972
8296	1.166914101
8297	1.166906563
8298	1.166888848
8299	1.166877742
8300	1.166865718
8301	1.166843548
8302	1.166834627
8303	1.166824804
8304	1.166811243
8305	1.166800893
8306	1.166783157
8307	1.16676126
8308	1.166751554
8309	1.16674094
8310	1.166727944
8311	1.166716715
8312	1.166698891
8313	1.166683065
8314	1.166668251
8315	1.166655286
8316	1.166639797
8317	1.166618477
8318	1.166608788
8319	1.166589224
8320	1.166569731
8321	1.166561149
8322	1.166548823
8323	1.166535793
8324	1.166525614
8325	1.166511517
8326	1.16650207
8327	1.166486412
8328	1.166468437
8329	1.166456163
8330	1.166439963
8331	1.166427295
8332	1.166410775
8333	1.166389779
8334	1.166375092
8335	1.16636229
8336	1.166351048
8337	1.166337353
8338	1.166324471
8339	1.166316568
8340	1.166309632
8341	1.166285296
8342	1.166271059
8343	1.166258195
8344	1.16623886
8345	1.16621687
8346	1.166200025
8347	1.16618185
8348	1.166170592
8349	1.166160563
8350	1.166150509
8351	1.166139112
8352	1.16612499
8353	1.166117343
8354	1.166109041
8355	1.166086514
8356	1.166068949
8357	1.166045764
8358	1.166026532
8359	1.166013337
8360	1.165995584
8361	1.165980697
8362	1.165951654
8363	1.165937732
8364	1.165923627
8365	1.165902598
8366	1.165889849
8367	1.165874457
8368	1.16586269
8369	1.165850704
8370	1.165841238
8371	1.165829709
8372	1.16581674
8373	1.16579831
8374	1.165780045
8375	1.165758052
8376	1.165746007
8377	1.165734561
8378	1.165722181
8379	1.165701303
8380	1.165689059
8381	1.165670234
8382	1.165652111
8383	1.165637437
8384	1.165618266
8385	1.16559931
8386	1.165587247
8387	1.165571569
8388	1.165558927
8389	1.165546065
8390	1.165530605
8391	1.165514732
8392	1.165500195
8393	1.165487
8394	1.165476131
8395	1.165463701
8396	1.165455097
8397	1.165442706
8398	1.165431298
8399	1.165416072
8400	1.165381869
8401	1.165366272
8402	1.165353005
8403	1.165343363
8404	1.165332887
8405	1.165316021
8406	1.165300596
8407	1.165286302
8408	1.165273248
8409	1.165248566
8410	1.165234037
8411	1.165223876
8412	1.165202577
8413	1.165191124
8414	1.165169112
8415	1.165154061
8416	1.16513972
8417	1.165123826
8418	1.165112142
8419	1.16510115
8420	1.165086921
8421	1.165058632
8422	1.16504553
8423	1.165035049
8424	1.16498662
8425	1.164973554
8426	1.164962262
8427	1.164955335
8428	1.164941178
8429	1.164925691
8430	1.164917927
8431	1.164909055
8432	1.164901787
8433	1.16488918
8434	1.164878626
8435	1.164866925
8436	1.164851448
8437	1.164822527
8438	1.164812803
8439	1.164797583
8440	1.164788332
8441	1.164773469
8442	1.164759348
8443	1.164737586
8444	1.16472972
8445	1.164723541
8446	1.164711342
8447	1.164685091
8448	1.164673198
8449	1.164659634
8450	1.164646336
8451	1.164632646
8452	1.164613903
8453	1.164601565
8454	1.164584365
8455	1.164525166
8456	1.164511053
8457	1.164485475
8458	1.164471535
8459	1.164460986
8460	1.164448872
8461	1.164440491
8462	1.164426238
8463	1.164412767
8464	1.164402358
8465	1.16438856
8466	1.164357654
8467	1.164336742
8468	1.164327278
8469	1.164307778
8470	1.164286811
8471	1.16427626
8472	1.164250143
8473	1.164218841
8474	1.164209316
8475	1.164198058
8476	1.164185717
8477	1.164164112
8478	1.164148472
8479	1.164133649
8480	1.164124325
8481	1.164109479
8482	1.164090865
8483	1.164065781
8484	1.164053223
8485	1.164040421
8486	1.164019111
8487	1.164009928
8488	1.163999815
8489	1.163987426
8490	1.163973825
8491	1.163963222
8492	1.163930292
8493	1.163905209
8494	1.163889305
8495	1.163873218
8496	1.163859593
8497	1.163846516
8498	1.163836468
8499	1.16382103
8500	1.163804837
8501	1.163773842
8502	1.163762501
8503	1.163742869
8504	1.163728616
8505	1.163716938
8506	1.163684015
8507	1.16366638
8508	1.163646001
8509	1.163635928
8510	1.16362384
8511	1.163599936
8512	1.163575204
8513	1.163555723
8514	1.163528652
8515	1.163513552
8516	1.163504854
8517	1.163492079
8518	1.163473054
8519	1.163459766
8520	1.163448743
8521	1.163430178
8522	1.163417944
8523	1.163397541
8524	1.163385987
8525	1.163374405
8526	1.16336523
8527	1.163346327
8528	1.163338725
8529	1.163321504
8530	1.163304125
8531	1.163274175
8532	1.16326522
8533	1.163246703
8534	1.163223179
8535	1.163211566
8536	1.163195974
8537	1.163179293
8538	1.16316259
8539	1.163154101
8540	1.163139311
8541	1.163118283
8542	1.163096273
8543	1.163072756
8544	1.16306213
8545	1.163048202
8546	1.163036822
8547	1.16302091
8548	1.162992518
8549	1.16297664
